Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-39-5034-01	20	701	41	17
TCGA-39-5035-01	22	57	41	80
TCGA-39-5036-01	17	206	65	40
TCGA-39-5037-01	26	186	63	24
TCGA-39-5039-01	25	144	38	2
TCGA-39-5040-01	26	502	44	19
TCGA-43-2576-01	27	596	15	17
TCGA-43-2578-01	17	384	7	23
TCGA-43-2581-01	19	1112	9	0
TCGA-43-3394-01	5	129	27	13
TCGA-43-3920-01	14	191	18	111
TCGA-43-5668-01	26	733	56	9
TCGA-43-5670-01	1	40	23	106
TCGA-43-6143-01	14	294	44	49
TCGA-43-6647-01	7	142	29	22
TCGA-43-6770-01	5	177	43	46
TCGA-43-6771-01	12	219	19	5
TCGA-43-6773-01	18	21	19	18
TCGA-43-7656-01	17	351	47	14
TCGA-43-7657-01	4	103	43	14
TCGA-43-7658-01	39	167	37	19
TCGA-43-8115-01	16	161	52	29
TCGA-43-8116-01	13	304	56	86
TCGA-43-8118-01	18	580	31	165
TCGA-43-A474-01	22	336	91	26
TCGA-43-A475-01	15	220	38	32
TCGA-43-A56U-01	0	159	16	144
TCGA-43-A56V-01	11	227	17	21
TCGA-46-3765-01	29	157	29	77
TCGA-46-3767-01	8	139	8	12
TCGA-46-3768-01	25	257	21	49
TCGA-46-3769-01	14	761	32	339
TCGA-46-6025-01	12	106	42	73
TCGA-46-6026-01	24	127	55	58
TCGA-51-4079-01	33	361	37	79
TCGA-51-4080-01	14	290	38	10
TCGA-51-4081-01	19	188	29	12
TCGA-51-6867-01	32	576	51	123
TCGA-52-7622-01	9	273	42	14
TCGA-52-7809-01	25	136	58	89
TCGA-52-7810-01	0	215	19	301
TCGA-52-7811-01	14	137	22	14
TCGA-52-7812-01	27	281	20	43
TCGA-56-1622-01	18	219	43	7
TCGA-56-5897-01	1	52	13	60
TCGA-56-5898-01	16	130	17	19
TCGA-56-6545-01	14	235	27	90
TCGA-56-6546-01	33	345	34	4
TCGA-56-7221-01	25	224	28	89
TCGA-56-7222-01	26	366	47	50
TCGA-56-7223-01	48	232	57	36
TCGA-56-7579-01	26	197	31	63
TCGA-56-7580-01	3	122	30	16
TCGA-56-7582-01	19	120	51	14
TCGA-56-7730-01	34	349	74	5
TCGA-56-7731-01	7	357	34	45
TCGA-56-7822-01	12	206	45	204
TCGA-56-7823-01	27	279	35	13
TCGA-56-8082-01	30	164	72	15
TCGA-56-8083-01	10	155	32	2
TCGA-56-8201-01	6	131	28	34
TCGA-56-8304-01	27	238	18	21
TCGA-56-8305-01	29	389	36	36
TCGA-56-8307-01	17	444	43	21
TCGA-56-8308-01	30	311	59	35
TCGA-56-8309-01	8	114	23	16
TCGA-56-8503-01	6	69	5	129
TCGA-56-8504-01	19	238	30	4
TCGA-56-8622-01	21	187	48	36
TCGA-56-8624-01	5	78	28	47
TCGA-56-8625-01	39	258	73	236
TCGA-56-8626-01	21	204	48	49
TCGA-56-8628-01	23	467	25	1
TCGA-56-8629-01	10	201	36	31
TCGA-56-A49D-01	14	180	68	114
TCGA-56-A4BW-01	3	167	24	96
TCGA-56-A4BY-01	11	136	28	13
TCGA-56-A4ZJ-01	12	112	11	9
TCGA-56-A4ZK-01	11	196	36	53
TCGA-56-A5DS-01	31	128	37	67
TCGA-56-A62T-01	37	521	52	20
TCGA-58-8386-01	18	209	50	37
TCGA-58-8387-01	13	85	44	92
TCGA-58-8388-01	14	170	26	16
TCGA-58-8391-01	33	322	60	14
TCGA-58-8393-01	48	13	4	276
TCGA-58-A46J-01	10	154	28	25
TCGA-58-A46K-01	7	44	26	118
TCGA-58-A46L-01	7	200	33	40
TCGA-58-A46M-01	56	330	83	63
TCGA-58-A46N-01	23	185	40	16
TCGA-60-2695-01	16	185	43	28
TCGA-60-2697-01	0	12	2	0
TCGA-60-2698-01	24	419	12	940
TCGA-60-2703-01	11	250	38	67
TCGA-60-2704-01	21	120	63	48
TCGA-60-2707-01	8	65	21	47
TCGA-60-2708-01	9	129	64	56
TCGA-60-2709-01	14	160	19	18
TCGA-60-2710-01	22	153	60	19
TCGA-60-2711-01	10	102	26	19
TCGA-60-2712-01	6	55	26	25
TCGA-60-2713-01	38	204	34	48
TCGA-60-2714-01	16	887	98	99
TCGA-60-2715-01	14	63	59	24
TCGA-60-2716-01	2	0	18	2
TCGA-60-2719-01	13	161	79	27
TCGA-60-2720-01	0	343	3	178
TCGA-60-2721-01	12	58	28	172
TCGA-60-2722-01	32	238	42	80
TCGA-60-2723-01	23	289	33	9
TCGA-60-2724-01	31	388	22	4
TCGA-60-2725-01	0	151	18	20
TCGA-60-2726-01	25	281	55	67
TCGA-63-5128-01	28	287	35	25
TCGA-63-5131-01	21	234	49	90
TCGA-63-6202-01	17	345	44	10
TCGA-63-7020-01	8	177	27	15
TCGA-63-7021-01	20	217	33	38
TCGA-63-7022-01	18	153	35	33
TCGA-63-7023-01	5	129	30	19
TCGA-63-A5M9-01	18	53	47	17
TCGA-63-A5MB-01	34	274	68	39
TCGA-63-A5MG-01	2	87	36	15
TCGA-63-A5MH-01	13	108	25	137
TCGA-63-A5MI-01	11	107	53	96
TCGA-63-A5MJ-01	18	149	68	8
TCGA-63-A5ML-01	27	194	52	33
TCGA-63-A5MM-01	0	0	1391	19
TCGA-63-A5MN-01	5	11	20	12
TCGA-63-A5MP-01	27	135	72	0
TCGA-63-A5MR-01	25	83	26	91
TCGA-63-A5MS-01	9	276	40	163
TCGA-63-A5MT-01	0	129	47	122
TCGA-63-A5MU-01	26	123	49	75
TCGA-63-A5MV-01	15	97	22	19
TCGA-63-A5MW-01	34	370	89	93
TCGA-63-A5MY-01	9	153	32	23
TCGA-66-2727-01	13	175	33	30
TCGA-66-2734-01	14	214	20	1
TCGA-66-2742-01	1	203	65	11
TCGA-66-2744-01	12	174	24	40
TCGA-66-2754-01	44	188	61	53
TCGA-66-2755-01	12	251	21	5
TCGA-66-2756-01	16	550	47	20
TCGA-66-2757-01	12	266	19	21
TCGA-66-2758-01	7	239	35	145
TCGA-66-2759-01	30	290	99	128
TCGA-66-2763-01	25	383	44	42
TCGA-66-2765-01	13	61	28	10
TCGA-66-2766-01	35	274	43	155
TCGA-66-2767-01	30	282	68	34
TCGA-66-2769-01	1	296	71	83
TCGA-66-2770-01	30	216	53	19
TCGA-66-2771-01	12	168	29	118
TCGA-66-2773-01	69	124	40	525
TCGA-66-2777-01	37	109	45	21
TCGA-66-2778-01	14	40	32	99
TCGA-66-2780-01	13	113	24	29
TCGA-66-2781-01	11	110	15	31
TCGA-66-2782-01	38	329	22	77
TCGA-66-2783-01	39	194	36	39
TCGA-66-2785-01	0	383	0	1084
TCGA-66-2786-01	10	130	47	96
TCGA-66-2787-01	25	496	16	35
TCGA-66-2788-01	14	168	18	56
TCGA-66-2789-01	23	322	43	48
TCGA-66-2791-01	28	202	54	98
TCGA-66-2792-01	23	93	53	8
TCGA-66-2793-01	23	297	56	8
TCGA-66-2794-01	9	71	46	77
TCGA-66-2795-01	28	247	59	29
TCGA-66-2800-01	25	174	49	10
TCGA-68-7755-01	29	224	63	22
TCGA-68-7756-01	4	82	25	7
TCGA-68-7757-01	3	330	40	5
TCGA-68-8250-01	16	290	42	28
TCGA-68-8251-01	21	48	146	176
TCGA-68-A59J-01	19	302	24	123
TCGA-6A-AB49-01	17	429	27	19
TCGA-70-6722-01	24	311	8	20
TCGA-70-6723-01	19	79	40	2
TCGA-77-6842-01	12	340	51	57
TCGA-77-6843-01	12	115	49	48
TCGA-77-6844-01	26	151	33	36
TCGA-77-6845-01	22	211	24	35
TCGA-77-7139-01	26	148	38	24
TCGA-77-7140-01	13	118	35	63
TCGA-77-7141-01	0	370	48	454
TCGA-77-7142-01	30	183	81	37
TCGA-77-7335-01	11	129	52	100
TCGA-77-7337-01	35	280	49	61
TCGA-77-7338-01	0	72	38	61
TCGA-77-7463-01	22	396	35	35
TCGA-77-7465-01	38	366	60	18
TCGA-77-8007-01	7	65	33	14
TCGA-77-8008-01	18	174	28	0
TCGA-77-8009-01	36	95	44	37
TCGA-77-8128-01	19	271	62	26
TCGA-77-8130-01	18	141	57	10
TCGA-77-8131-01	2	48	17	20
TCGA-77-8133-01	44	365	54	8
TCGA-77-8136-01	0	193	9	361
TCGA-77-8138-01	13	83	25	5
TCGA-77-8139-01	12	163	53	35
TCGA-77-8140-01	16	310	23	108
TCGA-77-8143-01	7	120	39	17
TCGA-77-8144-01	35	362	43	42
TCGA-77-8145-01	11	69	40	30
TCGA-77-8146-01	25	142	23	14
TCGA-77-8148-01	41	188	90	10
TCGA-77-8150-01	2	93	41	13
TCGA-77-8153-01	9	150	47	16
TCGA-77-8154-01	28	163	42	23
TCGA-77-8156-01	26	190	48	7
TCGA-77-A5FZ-01	0	1	0	0
TCGA-77-A5G1-01	11	154	16	20
TCGA-77-A5G3-01	63	543	66	104
TCGA-77-A5G6-01	21	513	57	23
TCGA-77-A5G7-01	6	69	29	24
TCGA-77-A5G8-01	35	187	49	7
TCGA-77-A5GA-01	19	104	54	17
TCGA-77-A5GB-01	14	30	25	102
TCGA-77-A5GF-01	15	83	21	27
TCGA-77-A5GH-01	26	179	44	94
TCGA-79-5596-01	19	194	34	4
TCGA-85-6175-01	9	9	30	6
TCGA-85-6560-01	17	337	109	55
TCGA-85-6561-01	21	191	21	72
TCGA-85-6798-01	12	204	67	58
TCGA-85-7696-01	42	125	58	38
TCGA-85-7697-01	40	224	38	40
TCGA-85-7698-01	18	80	31	38
TCGA-85-7699-01	9	151	59	24
TCGA-85-7710-01	16	117	34	77
TCGA-85-7843-01	5	171	42	75
TCGA-85-7844-01	17	150	49	0
TCGA-85-7950-01	14	220	30	64
TCGA-85-8048-01	16	84	37	15
TCGA-85-8049-01	23	173	44	27
TCGA-85-8052-01	17	82	44	13
TCGA-85-8070-01	8	190	40	39
TCGA-85-8071-01	31	369	47	35
TCGA-85-8072-01	14	127	64	22
TCGA-85-8276-01	23	236	45	47
TCGA-85-8277-01	38	160	45	58
TCGA-85-8287-01	15	207	47	48
TCGA-85-8288-01	20	174	84	27
TCGA-85-8350-01	34	294	30	42
TCGA-85-8351-01	4	105	53	25
TCGA-85-8352-01	21	234	23	49
TCGA-85-8353-01	15	155	35	17
TCGA-85-8354-01	13	114	49	95
TCGA-85-8355-01	28	201	34	19
TCGA-85-8479-01	25	61	54	8
TCGA-85-8481-01	12	306	44	26
TCGA-85-8580-01	26	262	49	5
TCGA-85-8582-01	12	341	27	14
TCGA-85-8584-01	16	270	15	29
TCGA-85-8664-01	12	187	46	36
TCGA-85-8666-01	27	213	21	35
TCGA-85-A4CL-01	111	91	0	832
TCGA-85-A4CN-01	11	166	45	17
TCGA-85-A4JB-01	41	490	30	25
TCGA-85-A4JC-01	20	169	19	117
TCGA-85-A4PA-01	0	2	11	0
TCGA-85-A4QQ-01	12	96	22	266
TCGA-85-A4QR-01	19	119	79	62
TCGA-85-A50M-01	9	58	22	15
TCGA-85-A50Z-01	11	482	16	62
TCGA-85-A510-01	13	152	20	0
TCGA-85-A511-01	14	201	16	33
TCGA-85-A512-01	13	121	16	50
TCGA-85-A513-01	8	7	12	1
TCGA-85-A53L-01	6	197	32	9
TCGA-85-A5B5-01	22	396	37	11
TCGA-90-7766-01	6	73	26	30
TCGA-90-7767-01	14	80	25	19
TCGA-90-7769-01	49	499	55	26
TCGA-90-7964-01	53	373	28	141
TCGA-90-A4ED-01	2648	92	0	0
TCGA-90-A4EE-01	52	196	35	170
TCGA-90-A59Q-01	10	318	26	0
TCGA-92-7340-01	11	296	73	177
TCGA-92-7341-01	20	96	82	17
TCGA-92-8063-01	23	371	29	17
TCGA-92-8064-01	33	182	50	8
TCGA-92-8065-01	33	15	9	299
TCGA-94-7033-01	4	44	40	68
TCGA-94-7557-01	28	20	26	65
TCGA-94-7943-01	47	63	19	124
TCGA-94-8035-01	19	148	35	49
TCGA-94-8490-01	21	440	588	85
TCGA-94-8491-01	7	451	56	165
TCGA-94-A4VJ-01	16	402	52	42
TCGA-94-A5I4-01	21	216	52	24
TCGA-94-A5I6-01	15	141	37	21
TCGA-96-7544-01	7	332	59	100
TCGA-96-7545-01	17	82	33	17
TCGA-96-8169-01	14	140	48	12
TCGA-96-8170-01	10	199	21	101
TCGA-96-A4JK-01	49	412	67	106
TCGA-96-A4JL-01	14	0	54	4
TCGA-98-7454-01	19	183	16	43
TCGA-98-8020-01	1	26	35	56
TCGA-98-8021-01	104	219	0	967
TCGA-98-8022-01	5	161	65	76
TCGA-98-8023-01	28	181	29	13
TCGA-98-A538-01	38	642	35	127
TCGA-98-A539-01	24	146	16	42
TCGA-98-A53A-01	21	310	36	24
TCGA-98-A53B-01	13	100	36	41
TCGA-98-A53C-01	0	2	2	0
TCGA-98-A53H-01	1	36	0	0
TCGA-98-A53I-01	35	332	62	60
TCGA-98-A53J-01	22	57	25	40
TCGA-J1-A4AH-01	24	97	34	79
TCGA-L3-A4E7-01	3	94	26	3
TCGA-L3-A524-01	15	363	46	10
TCGA-LA-A446-01	38	293	35	53
TCGA-LA-A7SW-01	0	22	48	53
TCGA-MF-A522-01	86	152	41	477
TCGA-NC-A5HD-01	23	459	35	49
TCGA-NC-A5HE-01	18	186	25	24
TCGA-NC-A5HF-01	1	239	44	31
TCGA-NC-A5HG-01	170	380	65	171
TCGA-NC-A5HH-01	38	321	56	21
TCGA-NC-A5HI-01	11	392	41	100
TCGA-NC-A5HJ-01	17	446	30	12
TCGA-NC-A5HK-01	11	287	29	15
TCGA-NC-A5HL-01	27	157	53	33
TCGA-NC-A5HM-01	29	263	34	28
TCGA-NC-A5HN-01	100	529	81	30
TCGA-NC-A5HO-01	14	225	36	33
TCGA-NC-A5HP-01	23	387	29	71
TCGA-NC-A5HQ-01	29	311	58	30
TCGA-NC-A5HR-01	25	335	33	16
TCGA-NC-A5HT-01	43	310	47	14
TCGA-NK-A5CR-01	43	270	37	32
TCGA-NK-A5CT-01	14	263	42	88
TCGA-NK-A5CX-01	5	190	20	0
TCGA-NK-A5D1-01	22	73	40	25
TCGA-NK-A7XE-01	12	4	11	105
TCGA-O2-A52N-01	21	481	44	89
TCGA-O2-A52Q-01	39	968	24	194
TCGA-O2-A52S-01	39	271	41	120
TCGA-O2-A52V-01	29	254	32	17
TCGA-O2-A52W-01	15	70	33	12
TCGA-O2-A5IB-01	20	269	11	14
TCGA-XC-AA0X-01	22	144	31	34
TCGA-3M-AB46-01	10	80	65	43
TCGA-3M-AB47-01	17	24	98	2
TCGA-B7-5816-01	48	207	1152	0
TCGA-B7-5818-01	114	93	213	74
TCGA-B7-A5TI-01	13	25	646	9
TCGA-B7-A5TJ-01	24	4	276	8
TCGA-B7-A5TK-01	0	6	50	14
TCGA-B7-A5TN-01	7	21	62	10
TCGA-BR-4183-01	11	0	58	1
TCGA-BR-4184-01	0	0	4137	0
TCGA-BR-4187-01	4	0	31	3
TCGA-BR-4188-01	2	0	98	3
TCGA-BR-4191-01	41	116	59	38
TCGA-BR-4201-01	62	7	1428	0
TCGA-BR-4253-01	14	8	65	17
TCGA-BR-4255-01	14	4	55	1
TCGA-BR-4256-01	39	131	958	9
TCGA-BR-4257-01	56	135	1042	0
TCGA-BR-4267-01	2	44	39	22
TCGA-BR-4279-01	10	3	45	3
TCGA-BR-4280-01	8	130	634	0
TCGA-BR-4292-01	25	0	1471	0
TCGA-BR-4294-01	6	17	16	0
TCGA-BR-4357-01	24	93	105	97
TCGA-BR-4361-01	173	384	2384	0
TCGA-BR-4362-01	14	32	1662	1
TCGA-BR-4363-01	11	13	562	0
TCGA-BR-4366-01	14	36	106	23
TCGA-BR-4368-01	54	41	1339	0
TCGA-BR-4369-01	25	11	147	50
TCGA-BR-4370-01	55	0	1163	4
TCGA-BR-4371-01	18	0	166	19
TCGA-BR-6452-01	385	1111	4631	0
TCGA-BR-6453-01	5	7	181	33
TCGA-BR-6454-01	7	49	93	30
TCGA-BR-6455-01	11	10	93	1
TCGA-BR-6456-01	2	25	17	3
TCGA-BR-6457-01	7	18	102	14
TCGA-BR-6458-01	0	27	278	70
TCGA-BR-6563-01	5	0	78	3
TCGA-BR-6564-01	7	7	20	7
TCGA-BR-6565-01	19	44	90	23
TCGA-BR-6566-01	28	129	891	0
TCGA-BR-6705-01	3	8	85	20
TCGA-BR-6706-01	16	14	178	35
TCGA-BR-6707-01	7	6	70	7
TCGA-BR-6709-01	8	12	24	9
TCGA-BR-6801-01	13	0	42	6
TCGA-BR-6802-01	3	0	521	0
TCGA-BR-6803-01	2	7	10	0
TCGA-BR-6852-01	27	93	1052	0
TCGA-BR-7196-01	9	29	43	5
TCGA-BR-7197-01	26	5	173	20
TCGA-BR-7703-01	21	61	686	9
TCGA-BR-7704-01	33	181	140	95
TCGA-BR-7707-01	38	66	1424	0
TCGA-BR-7715-01	16	20	122	9
TCGA-BR-7716-01	6	51	41	97
TCGA-BR-7717-01	8	8	142	20
TCGA-BR-7722-01	6	1	46	5
TCGA-BR-7723-01	21	42	125	20
TCGA-BR-7851-01	52	25	1494	0
TCGA-BR-7901-01	21	43	115	50
TCGA-BR-7957-01	12	9	40	0
TCGA-BR-7958-01	27	57	96	28
TCGA-BR-7959-01	12	4	87	22
TCGA-BR-8058-01	3	17	24	16
TCGA-BR-8059-01	25	216	572	23
TCGA-BR-8060-01	37	76	124	44
TCGA-BR-8077-01	13	17	94	17
TCGA-BR-8078-01	23	56	1519	6
TCGA-BR-8080-01	0	47	159	17
TCGA-BR-8081-01	28	30	964	0
TCGA-BR-8284-01	23	13	359	6
TCGA-BR-8285-01	24	8	88	0
TCGA-BR-8286-01	25	20	109	14
TCGA-BR-8289-01	17	62	130	30
TCGA-BR-8291-01	0	12	16	4
TCGA-BR-8295-01	0	8	34	15
TCGA-BR-8296-01	1	0	71	18
TCGA-BR-8297-01	4	33	206	48
TCGA-BR-8360-01	23	38	939	0
TCGA-BR-8361-01	76	20	1643	1
TCGA-BR-8363-01	63	138	1129	0
TCGA-BR-8364-01	6	3	14	2
TCGA-BR-8365-01	5	3	18	3
TCGA-BR-8366-01	33	31	133	13
TCGA-BR-8367-01	2	4	64	5
TCGA-BR-8368-01	16	0	1057	0
TCGA-BR-8369-01	18	47	177	14
TCGA-BR-8370-01	7	43	89	3
TCGA-BR-8371-01	6	0	18	1
TCGA-BR-8372-01	32	231	1181	0
TCGA-BR-8373-01	6	8	82	17
TCGA-BR-8380-01	7	0	78	6
TCGA-BR-8381-01	19	26	109	9
TCGA-BR-8382-01	13	54	958	0
TCGA-BR-8384-01	10	9	43	0
TCGA-BR-8483-01	9	33	111	1
TCGA-BR-8484-01	13	9	67	11
TCGA-BR-8485-01	7	69	229	83
TCGA-BR-8486-01	8	13	44	3
TCGA-BR-8487-01	80	326	2787	0
TCGA-BR-8588-01	7	18	122	4
TCGA-BR-8589-01	0	290	779	320
TCGA-BR-8590-01	0	24	105	26
TCGA-BR-8591-01	59	199	1369	0
TCGA-BR-8592-01	4	0	39	0
TCGA-BR-8676-01	11	15	64	9
TCGA-BR-8677-01	18	9	50	7
TCGA-BR-8678-01	13	22	75	26
TCGA-BR-8679-01	6	7	159	28
TCGA-BR-8680-01	1549	549	4631	1083
TCGA-BR-8682-01	6	0	71	7
TCGA-BR-8683-01	17	47	118	5
TCGA-BR-8686-01	12	28	82	16
TCGA-BR-8687-01	20	53	125	35
TCGA-BR-8690-01	5	52	114	22
TCGA-BR-A44T-01	5	0	18	0
TCGA-BR-A44U-01	8	1	98	4
TCGA-BR-A452-01	19	11	57	44
TCGA-BR-A453-01	7	23	56	0
TCGA-BR-A4CQ-01	29	51	134	10
TCGA-BR-A4CR-01	10	26	49	0
TCGA-BR-A4CS-01	21	37	115	21
TCGA-BR-A4IU-01	5	0	23	0
TCGA-BR-A4IV-01	5	14	18	3
TCGA-BR-A4IY-01	1	56	107	23
TCGA-BR-A4IZ-01	1	0	19	0
TCGA-BR-A4J1-01	1	14	58	14
TCGA-BR-A4J2-01	6	0	64	0
TCGA-BR-A4J4-01	11	14	76	0
TCGA-BR-A4J5-01	3	16	96	0
TCGA-BR-A4J6-01	6	23	9	1
TCGA-BR-A4J7-01	5	0	63	0
TCGA-BR-A4J8-01	8	0	93	14
TCGA-BR-A4J9-01	4	4	37	3
TCGA-BR-A4PD-01	19	49	91	34
TCGA-BR-A4PE-01	24	41	178	12
TCGA-BR-A4PF-01	9	28	75	7
TCGA-BR-A4QI-01	20	20	91	19
TCGA-BR-A4QL-01	66	0	1886	0
TCGA-BR-A4QM-01	16	14	87	6
TCGA-CD-5798-01	11	16	82	11
TCGA-CD-5799-01	4	8	44	1
TCGA-CD-5800-01	31	0	129	43
TCGA-CD-5801-01	77	117	272	79
TCGA-CD-5802-01	7	5	34	18
TCGA-CD-5803-01	1	12	26	6
TCGA-CD-5804-01	4	6	68	11
TCGA-CD-5813-01	7	50	134	32
TCGA-CD-8524-01	15	23	149	3
TCGA-CD-8525-01	5	9	49	36
TCGA-CD-8526-01	3	7	44	3
TCGA-CD-8527-01	14	36	247	11
TCGA-CD-8528-01	10	10	115	0
TCGA-CD-8529-01	47	218	116	124
TCGA-CD-8530-01	0	15	74	26
TCGA-CD-8531-01	23	93	201	8
TCGA-CD-8532-01	6	1	36	7
TCGA-CD-8533-01	14	0	133	8
TCGA-CD-8534-01	4	0	54	14
TCGA-CD-8535-01	69	53	167	45
TCGA-CD-8536-01	15	28	920	0
TCGA-CD-A486-01	20	9	81	2
TCGA-CD-A487-01	23	38	110	44
TCGA-CD-A489-01	15	17	51	13
TCGA-CD-A48A-01	37	35	183	36
TCGA-CD-A48C-01	14	56	163	39
TCGA-CD-A4MG-01	45	336	2217	0
TCGA-CD-A4MH-01	3	12	74	10
TCGA-CD-A4MI-01	34	168	909	0
TCGA-CD-A4MJ-01	10	58	652	0
TCGA-CG-4300-01	15	23	118	7
TCGA-CG-4301-01	4	12	34	14
TCGA-CG-4304-01	4	8	46	25
TCGA-CG-4305-01	43	125	1143	0
TCGA-CG-4306-01	43	4	1144	1
TCGA-CG-4436-01	6	11	170	33
TCGA-CG-4437-01	44	270	250	85
TCGA-CG-4438-01	0	40	89	42
TCGA-CG-4440-01	17	25	79	32
TCGA-CG-4441-01	15	13	99	8
TCGA-CG-4442-01	51	186	1343	0
TCGA-CG-4443-01	9	49	35	24
TCGA-CG-4444-01	20	40	136	34
TCGA-CG-4449-01	17	8	64	22
TCGA-CG-4455-01	15	20	16	3
TCGA-CG-4460-01	70	0	2131	0
TCGA-CG-4462-01	5	1	84	7
TCGA-CG-4465-01	26	114	547	0
TCGA-CG-4466-01	15	38	149	46
TCGA-CG-4469-01	19	54	267	45
TCGA-CG-4474-01	4	0	92	11
TCGA-CG-4475-01	7	12	43	11
TCGA-CG-4476-01	6	40	69	31
TCGA-CG-4477-01	13	16	35	7
TCGA-CG-5716-01	1	5	18	0
TCGA-CG-5717-01	5	68	39	52
TCGA-CG-5718-01	24	20	54	9
TCGA-CG-5719-01	11	0	62	17
TCGA-CG-5720-01	10	22	60	11
TCGA-CG-5721-01	215	563	4186	0
TCGA-CG-5722-01	11	14	67	12
TCGA-CG-5723-01	65	0	1808	0
TCGA-CG-5724-01	14	15	105	9
TCGA-CG-5725-01	8	15	26	1
TCGA-CG-5726-01	67	17	1344	0
TCGA-CG-5727-01	26	28	127	22
TCGA-CG-5728-01	38	50	1447	0
TCGA-CG-5730-01	33	9	125	35
TCGA-CG-5732-01	14	18	42	5
TCGA-CG-5733-01	65	99	1029	0
TCGA-CG-5734-01	17	4	89	2
TCGA-D7-5577-01	33	23	83	5
TCGA-D7-5578-01	1	19	215	58
TCGA-D7-5579-01	11	46	83	34
TCGA-D7-6518-01	8	12	72	12
TCGA-D7-6519-01	10	23	28	6
TCGA-D7-6520-01	4	7	50	15
TCGA-D7-6521-01	13	0	59	16
TCGA-D7-6522-01	0	6	52	8
TCGA-D7-6524-01	9	16	96	3
TCGA-D7-6525-01	16	45	109	31
TCGA-D7-6526-01	22	65	134	47
TCGA-D7-6527-01	5	31	166	65
TCGA-D7-6528-01	41	76	209	96
TCGA-D7-6815-01	15	21	132	3
TCGA-D7-6817-01	4	24	75	2
TCGA-D7-6818-01	8	32	127	25
TCGA-D7-6820-01	15	23	57	26
TCGA-D7-6822-01	19	51	177	60
TCGA-D7-8570-01	8	32	94	20
TCGA-D7-8572-01	34	65	104	19
TCGA-D7-8573-01	10	9	81	5
TCGA-D7-8574-01	0	9	40	0
TCGA-D7-8575-01	7	11	36	3
TCGA-D7-8576-01	8	2	58	3
TCGA-D7-8578-01	4	3	60	0
TCGA-D7-8579-01	6	0	127	10
TCGA-D7-A4YT-01	29	169	103	63
TCGA-D7-A4YU-01	25	47	187	26
TCGA-D7-A4YV-01	22	0	978	0
TCGA-D7-A4YX-01	7	0	84	9
TCGA-D7-A4YY-01	35	56	459	0
TCGA-D7-A4Z0-01	0	17	275	74
TCGA-D7-A6ET-01	5	5	21	3
TCGA-D7-A6EV-01	14	15	156	19
TCGA-D7-A6EX-01	19	38	82	14
TCGA-D7-A6EY-01	0	156	1405	0
TCGA-D7-A6EZ-01	12	123	107	72
TCGA-D7-A6F0-01	13	19	97	28
TCGA-D7-A6F2-01	3	12	68	7
TCGA-D7-A747-01	16	18	71	21
TCGA-D7-A748-01	2	2	45	2
TCGA-D7-A74A-01	0	10	90	95
TCGA-D7-A74B-01	11	2	28	1
TCGA-EQ-5647-01	16	19	52	23
TCGA-EQ-8122-01	33	26	140	29
TCGA-EQ-A4SO-01	0	99	57	49
TCGA-F1-6177-01	29	0	1366	0
TCGA-F1-6874-01	45	116	830	0
TCGA-F1-6875-01	10	11	83	11
TCGA-F1-A448-01	11	16	641	0
TCGA-F1-A72C-01	6	3	51	1
TCGA-FP-7735-01	11	9	31	20
TCGA-FP-7829-01	36	79	187	4
TCGA-FP-7916-01	3	16	97	9
TCGA-FP-7998-01	5	12	51	13
TCGA-FP-8099-01	24	2	135	12
TCGA-FP-8209-01	0	0	1	0
TCGA-FP-8210-01	0	3	2	0
TCGA-FP-8211-01	2	68	27	19
TCGA-FP-8631-01	11	41	42	26
TCGA-FP-A4BE-01	13	0	1628	0
TCGA-FP-A4BF-01	15	4	99	4
TCGA-FP-A8CX-01	11	32	62	9
TCGA-FP-A9TM-01	16	38	144	10
TCGA-HF-7131-01	5	23	30	57
TCGA-HF-7132-01	30	21	1329	0
TCGA-HF-7133-01	16	9	61	3
TCGA-HF-7134-01	35	62	223	35
TCGA-HF-7136-01	0	27	62	7
TCGA-HF-A5NB-01	22	20	1514	0
TCGA-HJ-7597-01	19	0	857	0
TCGA-HU-8238-01	17	23	126	36
TCGA-HU-8243-01	17	3	125	16
TCGA-HU-8244-01	16	0	144	5
TCGA-HU-8245-01	6	12	57	2
TCGA-HU-8249-01	6	11	139	19
TCGA-HU-8602-01	43	40	1678	0
TCGA-HU-8604-01	27	33	187	11
TCGA-HU-8608-01	10	11	71	13
TCGA-HU-8610-01	8	0	53	8
TCGA-HU-A4G2-01	10	12	40	1
TCGA-HU-A4G3-01	23	4	99	0
TCGA-HU-A4G6-01	11	14	69	2
TCGA-HU-A4G8-01	44	0	1577	0
TCGA-HU-A4G9-01	29	7	815	0
TCGA-HU-A4GC-01	15	0	147	8
TCGA-HU-A4GD-01	2	16	65	24
TCGA-HU-A4GF-01	12	20	123	14
TCGA-HU-A4GH-01	0	145	563	251
TCGA-HU-A4GJ-01	1	1	4	0
TCGA-HU-A4GN-01	45	75	1179	0
TCGA-HU-A4GP-01	15	64	169	15
TCGA-HU-A4GQ-01	45	0	1985	0
TCGA-HU-A4GT-01	19	116	1351	0
TCGA-HU-A4GU-01	0	26	1700	0
TCGA-HU-A4GX-01	37	1	1291	0
TCGA-HU-A4GY-01	6	7	66	0
