Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-55-8087-01	8	0	15	5	4	4	1
TCGA-55-8089-01	61	931	32	82	397	31	12
TCGA-55-8090-01	10	71	12	0	4	14	2
TCGA-55-8091-01	2	5	21	2	1	3	1
TCGA-55-8092-01	63	394	52	47	121	48	0
TCGA-55-8094-01	10	431	24	7	24	22	39
TCGA-55-8096-01	12	122	18	4	16	0	7
TCGA-55-8097-01	8	64	42	6	12	0	7
TCGA-55-8203-01	8	444	42	8	9	19	0
TCGA-55-8204-01	27	99	18	21	78	27	0
TCGA-55-8205-01	17	335	17	30	195	39	15
TCGA-55-8206-01	0	9	12	2	7	5	3
TCGA-55-8207-01	13	287	37	0	22	25	3
TCGA-55-8208-01	43	126	8	25	187	55	0
TCGA-55-8299-01	13	203	9	5	13	29	1
TCGA-55-8301-01	16	243	23	0	33	39	8
TCGA-55-8302-01	47	704	23	9	24	35	3
TCGA-55-8505-01	3	5	14	6	13	7	0
TCGA-55-8506-01	55	1291	586	31	31	92	21
TCGA-55-8507-01	62	1005	58	3	43	31	11
TCGA-55-8508-01	9	153	27	2	17	11	8
TCGA-55-8510-01	22	316	10	2	33	7	2
TCGA-55-8511-01	35	497	33	24	74	33	17
TCGA-55-8512-01	4	29	3	1	5	7	2
TCGA-55-8513-01	1	0	6	1	0	0	0
TCGA-55-8514-01	31	277	33	0	10	0	0
TCGA-55-8614-01	5	124	49	13	38	61	8
TCGA-55-8615-01	10	96	18	0	7	17	14
TCGA-55-8616-01	19	517	45	2	20	0	0
TCGA-55-8619-01	0	3	20	2	1	0	1
TCGA-55-8620-01	33	458	55	6	20	38	5
TCGA-55-8621-01	6	54	8	1	8	12	0
TCGA-55-A48X-01	43	397	10	3	30	0	0
TCGA-55-A48Y-01	29	0	12	83	301	19	0
TCGA-55-A48Z-01	8	23	21	1	6	4	5
TCGA-55-A490-01	24	1393	28	36	115	35	12
TCGA-55-A491-01	22	337	23	6	35	33	10
TCGA-55-A492-01	18	243	25	2	17	50	0
TCGA-55-A493-01	10	182	17	28	73	26	4
TCGA-55-A494-01	8	199	47	13	14	0	14
TCGA-55-A4DF-01	90	195	22	114	534	28	0
TCGA-55-A4DG-01	12	718	33	0	36	45	0
TCGA-55-A57B-01	0	10	16	16	3	4	0
TCGA-62-8394-01	7	48	21	5	53	22	17
TCGA-62-8395-01	12	11	27	5	17	12	2
TCGA-62-8397-01	3	10	12	0	2	0	5
TCGA-62-8398-01	4	53	18	0	12	12	4
TCGA-62-8399-01	4	304	49	28	233	16	27
TCGA-62-8402-01	13	12	27	0	8	10	3
TCGA-62-A46O-01	40	757	39	33	149	64	10
TCGA-62-A46P-01	4	294	34	4	9	0	8
TCGA-62-A46R-01	8	104	29	11	26	29	2
TCGA-62-A46S-01	15	87	26	14	8	1	8
TCGA-62-A46U-01	6	16	21	0	9	0	0
TCGA-62-A46V-01	6	16	26	6	4	9	4
TCGA-62-A46Y-01	5	11	15	0	2	0	6
TCGA-62-A470-01	9	67	31	11	8	11	10
TCGA-62-A471-01	5	17	11	36	59	18	2
TCGA-62-A472-01	10	30	8	10	0	11	3
TCGA-64-1676-01	23	638	34	0	27	17	1
TCGA-64-1679-01	19	512	13	10	55	0	5
TCGA-64-1680-01	0	13	17	14	25	0	7
TCGA-64-1681-01	14	13	8	0	33	4	34
TCGA-64-5774-01	4	138	25	0	9	0	0
TCGA-64-5775-01	22	485	35	7	21	19	0
TCGA-64-5778-01	15	455	22	9	39	39	0
TCGA-64-5779-01	7	351	36	3	16	18	6
TCGA-64-5781-01	65	1081	19	50	144	43	3
TCGA-64-5815-01	16	167	21	0	7	0	2
TCGA-67-3770-01	10	202	14	3	6	38	0
TCGA-67-3771-01	95	668	39	39	341	127	11
TCGA-67-3773-01	8	83	12	10	0	10	2
TCGA-67-3774-01	12	100	6	3	10	18	1
TCGA-67-4679-01	25	283	19	0	17	4	4
TCGA-67-6215-01	11	0	2	0	7	8	109
TCGA-67-6216-01	11	3	10	0	15	5	1
TCGA-67-6217-01	18	153	22	2	12	11	16
TCGA-69-7760-01	1	23	23	6	8	15	12
TCGA-69-7761-01	0	15	5	2	2	6	6
TCGA-69-7763-01	8	46	37	0	4	1	4
TCGA-69-7764-01	3	56	17	0	9	31	0
TCGA-69-7765-01	31	586	6	22	65	34	3
TCGA-69-7973-01	9	258	24	7	11	0	0
TCGA-69-7974-01	27	500	36	6	38	33	0
TCGA-69-7978-01	13	466	25	34	202	24	2
TCGA-69-7979-01	39	1580	54	31	96	0	0
TCGA-69-7980-01	39	630	27	12	196	56	11
TCGA-69-8253-01	6	143	14	13	30	0	3
TCGA-69-8254-01	13	44	22	0	3	12	3
TCGA-69-8255-01	13	195	26	19	42	51	19
TCGA-69-A59K-01	13	510	49	9	48	8	0
TCGA-71-6725-01	12	5	39	0	7	9	1
TCGA-71-8520-01	2	24	33	10	18	9	9
TCGA-73-4658-01	18	197	28	40	141	24	0
TCGA-73-4659-01	13	202	14	8	11	7	7
TCGA-73-4662-01	11	193	15	2	20	21	6
TCGA-73-4666-01	11	346	28	0	32	29	25
TCGA-73-4668-01	8	520	30	0	23	47	1
TCGA-73-4670-01	32	285	21	11	23	43	26
TCGA-73-4675-01	0	29	15	3	7	26	4
TCGA-73-4676-01	6	44	18	0	4	35	5
TCGA-73-4677-01	19	222	19	2	14	26	2
TCGA-73-7498-01	15	95	18	0	3	2	6
TCGA-73-7499-01	12	15	23	0	23	5	5
TCGA-73-A9RS-01	32	1011	15	12	75	22	5
TCGA-75-5122-01	22	70	32	0	33	10	0
TCGA-75-5125-01	1	93	14	27	39	28	8
TCGA-75-5126-01	17	480	14	39	186	41	4
TCGA-75-5146-01	6	198	4	2	12	17	0
TCGA-75-5147-01	2	3	19	0	15	3	5
TCGA-75-6203-01	0	2	14	3	0	0	0
TCGA-75-6205-01	3	14	8	4	10	13	8
TCGA-75-6206-01	8	63	3	7	17	11	0
TCGA-75-6207-01	10	21	18	3	17	14	1
TCGA-75-6211-01	10	343	25	9	26	19	10
TCGA-75-6212-01	5	0	6	4	0	6	0
TCGA-75-6214-01	58	550	30	40	183	38	0
TCGA-75-7025-01	2	0	17	7	4	8	0
TCGA-75-7027-01	16	235	13	5	8	24	2
TCGA-75-7030-01	0	5	8	1	0	2	2
TCGA-75-7031-01	19	143	26	0	30	21	20
TCGA-78-7145-01	16	172	18	4	19	0	8
TCGA-78-7146-01	30	247	31	19	112	19	6
TCGA-78-7147-01	29	235	35	4	56	55	13
TCGA-78-7148-01	19	173	19	1	9	43	10
TCGA-78-7149-01	17	48	10	19	85	21	0
TCGA-78-7150-01	38	199	27	45	153	37	10
TCGA-78-7152-01	18	97	7	31	83	14	5
TCGA-78-7153-01	13	50	33	4	30	17	9
TCGA-78-7154-01	23	70	49	22	116	39	9
TCGA-78-7155-01	39	1439	43	16	148	120	33
TCGA-78-7156-01	40	166	19	40	137	15	0
TCGA-78-7158-01	8	176	13	15	41	24	7
TCGA-78-7159-01	4	299	31	0	18	22	6
TCGA-78-7160-01	7	16	5	0	6	16	7
TCGA-78-7161-01	7	156	24	0	18	24	7
TCGA-78-7162-01	13	45	9	0	20	13	1
TCGA-78-7163-01	0	5	6	12	0	0	4
TCGA-78-7166-01	16	215	12	0	9	20	3
TCGA-78-7167-01	9	66	25	6	41	4	3
TCGA-78-7220-01	84	734	28	22	118	42	18
TCGA-78-7535-01	10	135	13	1	10	21	30
TCGA-78-7536-01	15	591	29	8	21	57	17
TCGA-78-7537-01	13	112	9	4	19	11	1
TCGA-78-7539-01	21	163	33	53	304	31	0
TCGA-78-7540-01	2	4	21	5	3	0	1
TCGA-78-7542-01	23	356	22	17	33	18	8
TCGA-78-7633-01	10	98	10	0	10	7	0
TCGA-78-8640-01	24	558	52	27	142	89	22
TCGA-78-8648-01	2	10	4	0	0	0	0
TCGA-78-8655-01	12	77	19	5	6	9	4
TCGA-78-8660-01	19	177	15	17	45	21	10
TCGA-78-8662-01	57	1091	45	10	102	125	10
TCGA-80-5607-01	7	7	3	22	105	14	0
TCGA-80-5608-01	0	155	16	4	13	10	1
TCGA-80-5611-01	21	118	20	0	18	52	18
TCGA-83-5908-01	0	153	18	1	106	16	1
TCGA-86-6562-01	2	15	14	9	22	1	11
TCGA-86-6851-01	23	837	14	0	141	78	1
TCGA-86-7701-01	1	175	21	8	7	24	12
TCGA-86-7711-01	4	133	21	12	54	38	10
TCGA-86-7713-01	27	127	11	1	7	6	7
TCGA-86-7714-01	4	54	10	6	2	15	0
TCGA-86-7953-01	0	28	10	1	10	14	2
TCGA-86-7954-01	14	143	34	18	46	27	8
TCGA-86-7955-01	23	237	21	1	37	54	4
TCGA-86-8054-01	10	191	20	0	21	25	8
TCGA-86-8055-01	1	15	23	5	6	7	6
TCGA-86-8056-01	27	88	10	46	144	25	0
TCGA-86-8073-01	45	1567	27	20	105	81	0
TCGA-86-8074-01	11	25	11	0	9	5	18
TCGA-86-8075-01	1	9	24	6	6	13	3
TCGA-86-8076-01	9	23	21	0	24	4	3
TCGA-86-8278-01	1	0	12	25	91	15	0
TCGA-86-8279-01	1	513	29	1	24	64	4
TCGA-86-8280-01	18	15	13	0	2	7	0
TCGA-86-8281-01	13	222	32	3	40	22	5
TCGA-86-8358-01	58	1119	71	7	49	56	16
TCGA-86-8359-01	13	150	16	5	12	3	1
TCGA-86-8585-01	7	471	16	32	120	45	19
TCGA-86-8668-01	2	6	22	0	5	7	3
TCGA-86-8669-01	10	92	19	17	7	17	8
TCGA-86-8671-01	5	7	9	5	10	6	5
TCGA-86-8672-01	32	250	29	5	48	6	6
TCGA-86-8673-01	37	436	20	0	53	53	6
TCGA-86-8674-01	8	298	12	10	38	16	0
TCGA-86-A456-01	27	334	13	10	30	38	0
TCGA-86-A4JF-01	33	399	480	22	147	554	11
TCGA-86-A4P7-01	7	17	19	0	33	6	2
TCGA-86-A4P8-01	1	1	0	0	0	0	0
TCGA-91-6828-01	12	250	22	2	33	5	12
TCGA-91-6829-01	44	563	26	0	65	88	19
TCGA-91-6830-01	28	23	1	34	214	15	0
TCGA-91-6831-01	27	215	23	5	13	45	12
TCGA-91-6835-01	4	44	12	0	22	29	2
TCGA-91-6836-01	33	449	34	0	32	25	6
TCGA-91-6840-01	3	16	16	15	79	10	3
TCGA-91-6847-01	4	17	34	7	19	18	6
TCGA-91-6848-01	28	469	23	0	114	90	17
TCGA-91-6849-01	8	100	4	8	7	11	3
TCGA-91-7771-01	30	137	11	0	29	28	16
TCGA-91-8496-01	4	6	17	2	5	7	0
TCGA-91-8497-01	15	17	12	2	2	8	0
TCGA-91-8499-01	19	188	26	17	101	40	4
TCGA-91-A4BC-01	15	454	41	2	32	5	14
TCGA-91-A4BD-01	0	0	11	0	3	13	0
TCGA-93-7347-01	8	102	10	0	13	10	0
TCGA-93-7348-01	9	56	22	0	17	25	4
TCGA-93-8067-01	32	76	3	127	414	22	0
TCGA-93-A4JN-01	5	28	22	5	16	12	10
TCGA-93-A4JO-01	7	13	10	3	13	9	10
TCGA-93-A4JP-01	3	21	14	9	25	5	5
TCGA-93-A4JQ-01	0	22	12	0	70	33	8
TCGA-95-7039-01	51	1224	51	6	84	86	40
TCGA-95-7043-01	56	1116	52	16	63	16	0
TCGA-95-7562-01	15	405	24	2	10	4	1
TCGA-95-7567-01	0	427	285	0	20	384	27
TCGA-95-7944-01	33	23	0	41	207	3	0
TCGA-95-7947-01	38	259	11	79	196	80	2
TCGA-95-7948-01	3	0	9	37	129	5	0
TCGA-95-8039-01	9	41	25	0	25	16	2
TCGA-95-8494-01	5	10	29	25	59	0	5
TCGA-95-A4VK-01	19	242	28	9	7	9	4
TCGA-95-A4VN-01	6	496	11	23	43	11	1
TCGA-95-A4VP-01	5	114	14	3	3	18	4
TCGA-97-7546-01	10	280	16	0	18	28	0
TCGA-97-7547-01	17	120	18	6	61	0	4
TCGA-97-7552-01	2	6	19	4	0	6	10
TCGA-97-7553-01	8	23	17	0	3	0	0
TCGA-97-7554-01	37	429	27	6	19	40	1
TCGA-97-7937-01	8	444	43	21	26	16	6
TCGA-97-7938-01	8	382	25	10	53	27	0
TCGA-97-7941-01	5	69	19	0	19	8	1
TCGA-97-8171-01	7	17	30	1	2	10	0
TCGA-97-8172-01	20	240	39	11	2	15	4
TCGA-97-8174-01	6	127	31	11	27	6	5
TCGA-97-8175-01	8	16	6	2	2	4	3
TCGA-97-8176-01	12	79	20	17	51	14	4
TCGA-97-8177-01	7	9	14	0	9	8	0
TCGA-97-8179-01	10	166	5	0	15	12	0
TCGA-97-8547-01	4	10	23	7	17	2	7
TCGA-97-8552-01	6	10	10	0	3	0	0
TCGA-97-A4LX-01	0	175	1	0	10	26	7
TCGA-97-A4M0-01	18	333	13	0	75	49	12
TCGA-97-A4M1-01	2	14	22	0	15	2	0
TCGA-97-A4M2-01	6	10	6	0	10	0	0
TCGA-97-A4M3-01	3	182	12	8	27	13	5
TCGA-97-A4M5-01	13	16	4	29	113	15	0
TCGA-97-A4M6-01	2	7	9	0	7	16	1
TCGA-97-A4M7-01	6	326	17	0	18	17	0
TCGA-99-7458-01	37	448	16	0	18	56	2
TCGA-99-8025-01	36	299	54	9	152	44	5
TCGA-99-8028-01	0	472	14	7	11	38	0
TCGA-99-8032-01	9	383	37	18	33	3	9
TCGA-99-8033-01	9	153	20	9	13	18	1
TCGA-99-AA5R-01	4	64	0	1	1	2	1
TCGA-J2-8192-01	11	23	24	12	6	7	7
TCGA-J2-8194-01	15	110	27	12	5	17	4
TCGA-J2-A4AD-01	0	148	25	2	178	37	27
TCGA-J2-A4AE-01	3	9	17	1	17	10	5
TCGA-J2-A4AG-01	5	66	24	0	9	8	2
TCGA-L4-A4E5-01	11	348	11	10	12	20	7
TCGA-L4-A4E6-01	0	13	1	0	6	0	0
TCGA-L9-A443-01	6	235	7	1	20	34	4
TCGA-L9-A444-01	27	610	15	12	20	17	0
TCGA-L9-A50W-01	5	8	4	1	7	9	2
TCGA-L9-A5IP-01	8	284	13	7	20	20	0
TCGA-L9-A743-01	0	72	5	14	57	15	5
TCGA-L9-A7SV-01	16	1888	38	12	65	0	0
TCGA-L9-A8F4-01	30	764	16	19	75	48	19
TCGA-MN-A4N1-01	21	448	45	11	38	10	15
TCGA-MN-A4N4-01	72	1288	19	85	358	36	14
TCGA-MN-A4N5-01	5	413	18	13	44	61	8
TCGA-MP-A4SV-01	41	189	18	21	130	32	9
TCGA-MP-A4SW-01	13	16	39	0	15	0	2
TCGA-MP-A4SY-01	22	111	22	7	30	12	13
TCGA-MP-A4T2-01	17	28	12	0	31	23	0
TCGA-MP-A4T4-01	12	377	21	10	33	30	2
TCGA-MP-A4T6-01	12	10	20	9	20	18	4
TCGA-MP-A4T7-01	2	129	12	6	4	2	4
TCGA-MP-A4T8-01	7	92	12	2	8	28	0
TCGA-MP-A4T9-01	6	20	2	6	8	4	0
TCGA-MP-A4TA-01	7	304	31	4	37	67	4
TCGA-MP-A4TC-01	5	253	15	5	27	22	0
TCGA-MP-A4TD-01	5	62	18	0	6	10	0
TCGA-MP-A4TE-01	8	104	48	7	3	1	2
TCGA-MP-A4TF-01	29	424	18	0	29	33	13
TCGA-MP-A4TH-01	13	71	21	0	4	18	12
TCGA-MP-A4TI-01	13	83	12	29	140	32	4
TCGA-MP-A4TJ-01	0	59	15	1	3	34	3
TCGA-MP-A4TK-01	21	323	5	12	62	15	4
TCGA-MP-A5C7-01	5	43	20	2	3	20	3
TCGA-NJ-A4YF-01	29	676	16	0	32	26	2
TCGA-NJ-A4YG-01	4	89	26	23	39	16	1
TCGA-NJ-A4YI-01	13	436	31	9	28	42	0
TCGA-NJ-A4YP-01	49	163	0	98	347	34	0
TCGA-NJ-A4YQ-01	24	1195	22	5	34	103	8
TCGA-NJ-A55A-01	0	114	8	1	10	14	0
TCGA-NJ-A55O-01	6	138	9	3	9	0	0
TCGA-NJ-A55R-01	17	242	9	4	13	33	5
TCGA-NJ-A7XG-01	1	17	21	0	2	0	1
TCGA-O1-A52J-01	7	155	16	4	11	18	0
TCGA-S2-AA1A-01	4	118	6	5	3	8	0
TCGA-18-3406-01	24	101	25	0	91	24	12
TCGA-18-3407-01	3	19	20	8	0	25	17
TCGA-18-3408-01	12	37	17	0	0	22	10
TCGA-18-3409-01	3615	18	0	569	65	0	0
TCGA-18-3410-01	9	90	16	0	94	37	1
TCGA-18-3411-01	35	198	51	0	37	66	11
TCGA-18-3412-01	6	62	19	1	31	25	3
TCGA-18-3414-01	23	162	33	25	74	48	17
TCGA-18-3415-01	21	77	17	14	61	38	7
TCGA-18-3416-01	13	240	42	0	61	22	10
TCGA-18-3417-01	10	194	34	10	30	54	20
TCGA-18-3421-01	35	173	23	0	68	67	19
TCGA-18-4083-01	18	310	31	0	53	61	0
TCGA-18-4721-01	16	112	31	0	18	26	22
TCGA-18-5592-01	16	237	29	10	32	34	6
TCGA-18-5595-01	35	41	14	73	132	24	0
TCGA-21-1070-01	11	542	19	4	35	64	12
TCGA-21-1071-01	17	101	25	6	30	34	4
TCGA-21-1076-01	10	271	9	14	48	46	9
TCGA-21-1077-01	15	137	24	9	60	40	10
TCGA-21-1078-01	0	5	12	10	56	14	0
TCGA-21-1081-01	11	99	68	0	21	43	19
TCGA-21-1082-01	6	260	37	15	145	26	4
TCGA-21-1083-01	31	648	31	0	135	59	12
TCGA-21-5782-01	2	243	22	1	145	59	13
TCGA-21-5783-01	42	227	75	26	98	51	10
TCGA-21-5784-01	12	161	5	10	27	39	6
TCGA-21-5786-01	8	368	29	24	15	34	6
TCGA-21-5787-01	20	377	25	4	48	11	23
TCGA-21-A5DI-01	14	53	16	0	36	49	4
TCGA-22-0940-01	22	126	20	8	28	52	11
TCGA-22-0944-01	15	78	14	9	21	21	6
TCGA-22-1000-01	15	47	8	12	25	15	0
TCGA-22-1002-01	2	204	16	4	10	61	0
TCGA-22-1005-01	13	231	11	2	34	53	2
TCGA-22-1011-01	0	14	15	0	89	6	9
TCGA-22-1012-01	16	190	38	0	46	40	18
TCGA-22-1016-01	26	322	18	0	41	30	12
TCGA-22-4591-01	32	117	49	6	11	43	11
TCGA-22-4593-01	22	99	42	4	32	32	0
TCGA-22-4594-01	6	332	39	6	20	36	0
TCGA-22-4595-01	28	218	26	13	75	37	5
TCGA-22-4596-01	17	85	26	0	9	34	3
TCGA-22-4599-01	28	275	24	7	14	80	21
TCGA-22-4601-01	9	113	15	12	37	38	10
TCGA-22-4604-01	26	140	51	8	29	40	12
TCGA-22-4605-01	7	55	11	0	10	24	6
TCGA-22-4607-01	9	14	4	0	34	23	0
TCGA-22-4609-01	1	153	7	1	15	66	8
TCGA-22-4613-01	35	545	26	0	39	123	14
TCGA-22-5471-01	27	156	14	29	23	42	7
TCGA-22-5472-01	0	499	0	0	7	0	0
TCGA-22-5473-01	52	447	54	88	290	78	0
TCGA-22-5474-01	1	24	12	9	44	19	0
TCGA-22-5477-01	3	37	22	20	118	21	1
TCGA-22-5478-01	3	130	32	0	8	47	4
TCGA-22-5479-01	56	200	61	17	197	94	18
TCGA-22-5480-01	9	109	17	4	19	38	6
TCGA-22-5481-01	15	218	31	0	33	64	9
TCGA-22-5482-01	16	112	12	0	17	40	13
TCGA-22-5483-01	17	173	22	3	30	44	11
TCGA-22-5485-01	11	157	21	0	8	51	7
TCGA-22-5489-01	11	176	25	0	40	45	10
TCGA-22-5491-01	9	123	26	57	162	42	0
TCGA-22-5492-01	8	168	19	0	17	65	13
TCGA-22-A5C4-01	28	264	63	5	33	32	12
TCGA-33-4532-01	30	238	41	31	73	76	8
TCGA-33-4533-01	34	202	12	14	44	61	7
TCGA-33-4538-01	24	86	30	8	27	35	16
TCGA-33-4547-01	10	28	23	38	149	0	1
TCGA-33-4566-01	27	1449	30	16	93	23	0
TCGA-33-4582-01	28	109	41	0	40	21	11
TCGA-33-4583-01	23	543	40	3	55	79	0
TCGA-33-4586-01	7	304	31	2	27	78	9
TCGA-33-4587-01	30	142	23	19	53	19	1
TCGA-33-4589-01	29	6	35	12	52	4	0
TCGA-33-6737-01	30	244	15	34	229	10	1
TCGA-33-6738-01	18	237	22	9	75	55	8
TCGA-33-A4WN-01	15	83	20	7	88	44	0
TCGA-33-A5GW-01	17	79	15	4	100	33	1
TCGA-33-AAS8-01	17	167	37	0	32	35	0
TCGA-33-AASB-01	10	365	9	11	34	18	10
TCGA-33-AASD-01	17	321	28	0	34	56	0
TCGA-33-AASI-01	23	289	28	5	99	38	18
TCGA-33-AASJ-01	21	49	19	29	91	12	7
TCGA-33-AASL-01	14	223	11	9	65	52	7
TCGA-34-2596-01	25	160	20	0	78	40	8
TCGA-34-2600-01	20	151	30	66	253	34	17
TCGA-34-2604-01	25	568	48	2	38	51	28
TCGA-34-2605-01	7	263	22	25	117	39	5
TCGA-34-2608-01	9	79	23	5	33	42	0
TCGA-34-2609-01	10	213	33	0	12	29	8
TCGA-34-5231-01	24	484	61	9	101	132	23
TCGA-34-5232-01	26	123	58	7	24	6	11
TCGA-34-5234-01	10	146	15	0	3	46	1
TCGA-34-5236-01	15	153	17	1	37	34	12
TCGA-34-5239-01	12	200	27	0	24	33	13
TCGA-34-5240-01	17	114	21	9	32	23	2
TCGA-34-5241-01	13	139	21	0	32	51	1
TCGA-34-5927-01	16	151	38	0	55	59	5
TCGA-34-5928-01	28	110	42	16	225	28	7
TCGA-34-5929-01	0	150	12	16	73	26	3
TCGA-34-7107-01	15	130	38	17	44	72	6
TCGA-34-8454-01	5	300	9	35	332	26	4
TCGA-34-8455-01	17	522	15	0	29	25	6
TCGA-34-8456-01	4	18	3	5	5	13	1
TCGA-34-A5IX-01	14	189	35	1	33	67	13
TCGA-37-3783-01	13	105	23	57	250	42	8
TCGA-37-3789-01	13	138	21	24	143	20	8
TCGA-37-3792-01	22	833	21	7	100	114	24
TCGA-37-4129-01	0	0	2	0	0	3	1
TCGA-37-4130-01	15	1181	68	4	51	69	31
TCGA-37-4132-01	31	262	14	0	23	50	5
TCGA-37-4133-01	10	144	78	0	44	65	22
TCGA-37-4135-01	18	253	35	0	32	46	6
TCGA-37-4141-01	18	279	39	0	28	18	23
TCGA-37-5819-01	30	710	62	11	53	45	15
TCGA-37-A5EL-01	26	332	41	20	65	35	12
TCGA-37-A5EM-01	27	261	25	12	40	66	1
TCGA-37-A5EN-01	13	153	34	8	31	52	8
TCGA-39-5011-01	20	661	10	28	69	0	5
TCGA-39-5016-01	53	270	72	0	35	38	13
TCGA-39-5019-01	14	118	25	0	21	40	8
TCGA-39-5021-01	12	111	9	5	19	31	10
TCGA-39-5022-01	0	43	8	21	156	22	3
TCGA-39-5024-01	23	51	20	0	102	57	12
TCGA-39-5028-01	5	45	18	25	108	21	0
TCGA-39-5029-01	15	50	23	6	34	48	6
TCGA-39-5030-01	4	50	133	4	68	16	2
TCGA-39-5031-01	38	152	0	131	476	20	0
TCGA-39-5034-01	19	626	39	0	43	52	0
TCGA-39-5035-01	21	46	30	14	68	16	5
TCGA-39-5036-01	13	166	41	8	38	52	10
TCGA-39-5037-01	13	151	37	16	20	53	9
TCGA-39-5039-01	21	116	25	0	9	36	2
TCGA-39-5040-01	23	446	37	7	35	32	11
TCGA-43-2576-01	21	508	12	0	35	76	3
TCGA-43-2578-01	11	321	3	5	29	49	13
TCGA-43-2581-01	26	1023	26	0	37	18	10
TCGA-43-3394-01	2	96	14	0	13	49	0
TCGA-43-3920-01	18	151	11	6	95	43	10
TCGA-43-5668-01	25	652	50	0	38	56	3
TCGA-43-5670-01	2	31	15	18	83	16	5
TCGA-43-6143-01	7	238	26	7	46	73	4
TCGA-43-6647-01	8	114	19	0	23	25	11
TCGA-43-6770-01	3	127	22	0	38	68	13
TCGA-43-6771-01	13	201	19	0	14	6	2
TCGA-43-6773-01	13	12	10	6	14	18	3
TCGA-43-7656-01	14	288	31	0	25	69	2
TCGA-43-7657-01	5	82	30	0	16	21	10
TCGA-43-7658-01	31	143	26	15	22	23	2
TCGA-43-8115-01	6	124	29	11	24	63	1
TCGA-43-8116-01	15	245	37	1	80	72	9
TCGA-43-8118-01	23	499	26	12	153	62	19
TCGA-43-A474-01	12	305	65	25	28	25	15
TCGA-43-A475-01	17	185	29	0	37	35	2
TCGA-43-A56U-01	10	131	14	4	127	30	3
TCGA-43-A56V-01	11	187	11	0	24	29	14
TCGA-46-3765-01	12	130	12	32	54	41	11
TCGA-46-3767-01	7	111	4	0	15	26	4
TCGA-46-3768-01	20	195	8	4	46	63	16
TCGA-46-3769-01	22	668	29	49	298	55	25
TCGA-46-6025-01	13	77	28	0	61	44	10
TCGA-46-6026-01	19	110	40	15	50	30	0
TCGA-51-4079-01	24	303	23	17	71	56	16
TCGA-51-4080-01	7	246	26	4	17	52	0
TCGA-51-4081-01	13	146	15	4	15	43	12
TCGA-51-6867-01	20	473	27	21	112	120	9
TCGA-52-7622-01	2	206	20	0	17	81	12
TCGA-52-7809-01	29	108	44	5	80	24	18
TCGA-52-7810-01	6	179	12	44	244	43	7
TCGA-52-7811-01	12	105	12	0	17	35	6
TCGA-52-7812-01	27	244	18	2	48	32	0
TCGA-56-1622-01	9	180	26	9	10	42	11
TCGA-56-5897-01	2	36	7	2	48	30	1
TCGA-56-5898-01	14	104	10	2	20	23	9
TCGA-56-6545-01	13	198	19	14	79	35	8
TCGA-56-6546-01	28	290	24	0	18	47	9
TCGA-56-7221-01	22	189	20	17	80	38	0
TCGA-56-7222-01	22	290	28	0	52	81	16
TCGA-56-7223-01	37	173	32	3	37	76	15
TCGA-56-7579-01	26	145	16	0	57	52	21
TCGA-56-7580-01	1	98	19	3	17	31	2
TCGA-56-7582-01	14	95	32	7	14	30	12
TCGA-56-7730-01	29	292	51	0	20	60	10
TCGA-56-7731-01	5	285	19	0	46	81	7
TCGA-56-7822-01	20	172	33	25	172	33	12
TCGA-56-7823-01	24	235	25	0	23	41	6
TCGA-56-8082-01	25	137	53	4	21	41	0
TCGA-56-8083-01	11	131	24	0	9	14	10
TCGA-56-8201-01	4	104	18	0	30	39	4
TCGA-56-8304-01	19	196	10	8	25	45	1
TCGA-56-8305-01	17	329	22	13	39	70	0
TCGA-56-8307-01	16	384	34	0	35	52	4
TCGA-56-8308-01	28	261	44	0	43	59	0
TCGA-56-8309-01	3	83	11	0	14	50	0
TCGA-56-8503-01	7	53	1	21	104	23	0
TCGA-56-8504-01	15	195	19	1	12	43	6
TCGA-56-8622-01	20	156	35	0	37	43	1
TCGA-56-8624-01	5	71	21	10	41	7	3
TCGA-56-8625-01	27	236	51	67	193	29	3
TCGA-56-8626-01	18	175	35	8	48	37	1
TCGA-56-8628-01	14	385	14	0	16	77	10
TCGA-56-8629-01	13	171	28	0	35	25	6
TCGA-56-A49D-01	15	142	45	10	96	59	9
TCGA-56-A4BW-01	11	138	19	0	88	30	4
TCGA-56-A4BY-01	7	105	17	0	14	44	1
TCGA-56-A4ZJ-01	11	89	6	0	12	20	6
TCGA-56-A4ZK-01	13	147	20	0	49	53	14
TCGA-56-A5DS-01	27	101	25	9	57	39	5
TCGA-56-A62T-01	32	461	42	12	37	39	7
TCGA-58-8386-01	14	159	29	0	36	67	9
TCGA-58-8387-01	10	69	28	18	72	23	14
TCGA-58-8388-01	9	134	15	0	18	50	0
TCGA-58-8391-01	31	259	40	0	26	52	21
TCGA-58-8393-01	52	7	5	46	227	4	0
TCGA-58-A46J-01	10	124	19	0	27	31	6
TCGA-58-A46K-01	6	32	17	14	93	33	0
TCGA-58-A46L-01	7	178	26	8	40	15	6
TCGA-58-A46M-01	47	274	59	10	62	69	11
TCGA-58-A46N-01	19	148	27	0	20	43	7
TCGA-60-2695-01	15	144	26	0	28	38	21
TCGA-60-2697-01	0	11	2	0	0	0	1
