Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-34-8454-01	3.68E+00	3.76E+00	4.63E+00	2.73E+00	1.96E+00	6.93E-01	6.73E-01	4.81E+00
TCGA-34-8455-01	5.91E+00	6.56E+00	8.44E-01	3.63E+00	2.35E+00	9.39E-01	5.33E-01	8.99E-01
TCGA-34-8456-01	4.80E-01	5.92E-01	3.51E-01	7.40E-01	7.48E-01	4.73E-01	3.34E-01	5.24E-01
TCGA-34-A5IX-01	2.82E+00	2.73E+00	9.84E-01	2.06E+00	1.78E+00	6.34E-01	8.83E-01	1.40E+00
TCGA-37-3783-01	1.75E+00	1.73E+00	4.69E+00	1.78E+00	1.87E+00	9.65E-01	8.98E-01	4.90E+00
TCGA-37-3789-01	1.94E+00	1.90E+00	2.25E+00	1.99E+00	1.60E+00	6.22E-01	7.24E-01	2.48E+00
TCGA-37-3792-01	8.12E+00	8.19E+00	1.60E+00	5.51E+00	4.22E+00	1.34E+00	9.93E-01	2.03E+00
TCGA-37-4129-01	1.71E-02	8.05E-02	0.00E+00	1.32E-01	2.34E-01	0.00E+00	1.75E-01	2.16E-01
TCGA-37-4130-01	1.41E+01	1.39E+01	1.16E+00	5.96E+00	4.15E+00	1.32E+00	1.39E+00	2.17E+00
TCGA-37-4132-01	3.57E+00	3.49E+00	6.83E-01	2.44E+00	2.24E+00	9.04E-01	7.08E-01	1.29E+00
TCGA-37-4133-01	1.76E+00	2.51E+00	9.54E-01	2.55E+00	2.46E+00	7.91E-01	1.26E+00	1.49E+00
TCGA-37-4135-01	2.71E+00	3.09E+00	8.04E-01	2.73E+00	3.02E+00	8.16E-01	9.24E-01	1.04E+00
TCGA-37-4141-01	3.08E+00	3.14E+00	7.25E-01	2.51E+00	1.93E+00	7.48E-01	9.32E-01	1.15E+00
TCGA-37-5819-01	1.00E+01	9.56E+00	1.09E+00	3.91E+00	2.59E+00	1.41E+00	1.27E+00	1.85E+00
TCGA-37-A5EL-01	3.66E+00	3.81E+00	1.37E+00	2.59E+00	1.72E+00	1.03E+00	1.01E+00	1.48E+00
TCGA-37-A5EM-01	3.02E+00	3.37E+00	1.04E+00	2.71E+00	2.37E+00	1.01E+00	7.85E-01	1.41E+00
TCGA-37-A5EN-01	2.05E+00	1.93E+00	7.47E-01	2.22E+00	2.01E+00	7.57E-01	8.41E-01	1.34E+00
TCGA-39-5011-01	9.36E+00	9.66E+00	1.71E+00	2.56E+00	1.46E+00	1.16E+00	7.87E-01	1.66E+00
TCGA-39-5016-01	3.06E+00	3.21E+00	8.02E-01	2.78E+00	2.26E+00	1.04E+00	1.16E+00	1.12E+00
TCGA-39-5019-01	2.05E+00	2.08E+00	6.71E-01	1.95E+00	1.51E+00	5.73E-01	8.04E-01	1.07E+00
TCGA-39-5021-01	1.77E+00	1.72E+00	7.28E-01	1.51E+00	1.42E+00	6.80E-01	5.68E-01	8.67E-01
TCGA-39-5022-01	8.67E-01	9.97E-01	1.88E+00	1.48E+00	1.24E+00	3.95E-01	4.26E-01	2.14E+00
TCGA-39-5024-01	5.57E-01	1.77E+00	1.41E+00	2.10E+00	1.88E+00	8.16E-01	6.71E-01	1.35E+00
TCGA-39-5028-01	1.18E+00	1.19E+00	1.99E+00	9.98E-01	1.09E+00	5.56E-01	6.53E-01	2.26E+00
TCGA-39-5029-01	9.44E-01	1.20E+00	9.72E-01	1.00E+00	1.55E+00	6.62E-01	6.89E-01	1.09E+00
TCGA-39-5030-01	1.34E+00	1.67E+00	1.25E+00	1.38E+00	1.17E+00	4.98E-01	1.41E+00	1.11E+00
TCGA-39-5031-01	2.66E+00	3.13E+00	1.07E+01	1.75E+00	1.33E+00	1.12E+00	8.39E-01	1.16E+01
TCGA-39-5034-01	6.30E+00	7.07E+00	1.15E+00	3.85E+00	2.68E+00	1.08E+00	1.24E+00	1.21E+00
TCGA-39-5035-01	8.36E-01	1.43E+00	1.16E+00	1.58E+00	1.28E+00	7.65E-01	7.82E-01	1.31E+00
TCGA-39-5036-01	1.61E+00	2.19E+00	9.04E-01	2.16E+00	1.90E+00	6.93E-01	9.68E-01	1.67E+00
TCGA-39-5037-01	2.19E+00	2.30E+00	8.32E-01	2.01E+00	1.77E+00	9.15E-01	8.99E-01	1.09E+00
TCGA-39-5039-01	1.68E+00	2.17E+00	3.99E-01	1.72E+00	1.50E+00	5.98E-01	6.56E-01	8.46E-01
TCGA-39-5040-01	4.36E+00	4.66E+00	9.53E-01	2.79E+00	2.42E+00	9.11E-01	9.75E-01	1.15E+00
TCGA-43-2576-01	5.37E+00	5.77E+00	9.33E-01	3.48E+00	2.51E+00	1.10E+00	4.52E-01	1.65E+00
TCGA-43-2578-01	4.06E+00	3.45E+00	7.89E-01	2.82E+00	2.35E+00	8.64E-01	3.81E-01	1.11E+00
TCGA-43-2581-01	1.27E+01	1.40E+01	9.89E-01	4.85E+00	3.42E+00	9.89E-01	9.53E-01	1.15E+00
TCGA-43-3394-01	1.27E+00	1.51E+00	5.26E-01	1.34E+00	1.61E+00	3.75E-01	6.47E-01	1.27E+00
TCGA-43-3920-01	2.37E+00	2.48E+00	1.74E+00	2.58E+00	1.84E+00	7.03E-01	6.71E-01	1.68E+00
TCGA-43-5668-01	6.90E+00	7.48E+00	9.84E-01	3.97E+00	3.20E+00	1.26E+00	1.03E+00	1.46E+00
TCGA-43-5670-01	3.98E-01	1.34E+00	1.64E+00	1.50E+00	1.40E+00	2.50E-01	6.11E-01	1.74E+00
TCGA-43-6143-01	2.34E+00	2.47E+00	1.08E+00	2.74E+00	2.49E+00	8.24E-01	8.17E-01	1.37E+00
TCGA-43-6647-01	1.84E+00	1.70E+00	6.07E-01	1.68E+00	1.34E+00	5.53E-01	5.88E-01	8.80E-01
TCGA-43-6770-01	1.92E+00	1.76E+00	7.79E-01	2.25E+00	1.92E+00	5.65E-01	7.06E-01	1.25E+00
TCGA-43-6771-01	3.14E+00	3.15E+00	5.82E-01	1.63E+00	1.20E+00	5.89E-01	5.55E-01	8.07E-01
TCGA-43-6773-01	6.37E-02	7.96E-01	5.21E-01	1.09E+00	9.81E-01	5.84E-01	4.64E-01	6.80E-01
TCGA-43-7656-01	2.68E+00	2.78E+00	7.36E-01	2.81E+00	2.24E+00	8.84E-01	8.68E-01	1.32E+00
TCGA-43-7657-01	1.08E+00	1.30E+00	4.59E-01	1.44E+00	1.35E+00	4.48E-01	7.15E-01	7.69E-01
TCGA-43-7658-01	2.55E+00	2.39E+00	7.40E-01	1.64E+00	1.53E+00	8.26E-01	7.98E-01	9.66E-01
TCGA-43-8115-01	1.49E+00	1.72E+00	8.75E-01	1.54E+00	1.77E+00	6.76E-01	8.30E-01	1.25E+00
TCGA-43-8116-01	3.12E+00	3.28E+00	1.27E+00	2.67E+00	2.25E+00	8.88E-01	9.16E-01	1.60E+00
TCGA-43-8118-01	5.74E+00	5.79E+00	2.93E+00	3.41E+00	2.79E+00	1.17E+00	1.02E+00	2.62E+00
TCGA-43-A474-01	5.11E+00	4.90E+00	1.02E+00	2.20E+00	1.95E+00	8.77E-01	1.29E+00	1.11E+00
TCGA-43-A475-01	2.21E+00	2.56E+00	8.39E-01	1.83E+00	1.61E+00	6.01E-01	7.15E-01	8.38E-01
TCGA-43-A56U-01	2.10E+00	2.08E+00	2.10E+00	1.65E+00	1.35E+00	4.80E-01	6.67E-01	1.92E+00
TCGA-43-A56V-01	2.88E+00	2.84E+00	6.86E-01	1.50E+00	1.33E+00	5.26E-01	6.59E-01	1.16E+00
TCGA-46-3765-01	1.64E+00	1.87E+00	1.72E+00	2.02E+00	1.53E+00	8.17E-01	7.17E-01	1.67E+00
TCGA-46-3767-01	1.34E+00	1.68E+00	5.37E-01	1.69E+00	1.49E+00	4.70E-01	2.97E-01	6.92E-01
TCGA-46-3768-01	1.94E+00	2.52E+00	9.30E-01	2.71E+00	2.49E+00	9.59E-01	5.05E-01	1.27E+00
TCGA-46-3769-01	7.01E+00	7.45E+00	5.07E+00	4.42E+00	2.78E+00	1.23E+00	9.75E-01	5.06E+00
TCGA-46-6025-01	1.11E+00	1.68E+00	1.07E+00	2.37E+00	2.14E+00	4.69E-01	6.70E-01	1.29E+00
TCGA-46-6026-01	1.32E+00	1.42E+00	1.57E+00	1.47E+00	1.54E+00	8.53E-01	9.10E-01	1.96E+00
TCGA-51-4079-01	3.70E+00	3.40E+00	1.72E+00	2.44E+00	2.16E+00	1.05E+00	8.41E-01	1.86E+00
TCGA-51-4080-01	2.81E+00	3.09E+00	5.89E-01	2.69E+00	2.02E+00	7.13E-01	9.12E-01	6.09E-01
TCGA-51-4081-01	2.32E+00	2.19E+00	5.94E-01	1.79E+00	1.91E+00	8.23E-01	7.23E-01	7.67E-01
TCGA-51-6867-01	4.78E+00	4.46E+00	1.99E+00	4.07E+00	3.55E+00	1.17E+00	8.94E-01	2.71E+00
TCGA-52-7622-01	2.36E+00	2.53E+00	4.38E-01	2.56E+00	2.38E+00	6.40E-01	7.76E-01	1.72E+00
TCGA-52-7809-01	1.63E+00	2.15E+00	1.61E+00	2.69E+00	1.85E+00	8.68E-01	1.09E+00	1.46E+00
TCGA-52-7810-01	2.14E+00	2.52E+00	3.94E+00	2.65E+00	2.26E+00	9.02E-01	6.71E-01	4.25E+00
TCGA-52-7811-01	1.89E+00	1.72E+00	5.56E-01	1.64E+00	1.57E+00	5.93E-01	6.20E-01	1.11E+00
TCGA-52-7812-01	2.72E+00	3.06E+00	1.34E+00	2.25E+00	1.79E+00	7.75E-01	7.22E-01	1.43E+00
TCGA-56-1622-01	2.59E+00	2.25E+00	4.05E-01	1.88E+00	1.30E+00	7.37E-01	8.29E-01	1.14E+00
TCGA-56-5897-01	1.03E+00	1.17E+00	8.92E-01	1.26E+00	1.20E+00	2.39E-01	3.67E-01	9.76E-01
TCGA-56-5898-01	2.26E+00	2.05E+00	6.17E-01	1.48E+00	1.38E+00	5.32E-01	5.21E-01	1.11E+00
TCGA-56-6545-01	2.74E+00	2.59E+00	1.69E+00	2.45E+00	1.71E+00	8.59E-01	5.86E-01	1.61E+00
TCGA-56-6546-01	3.05E+00	3.30E+00	6.21E-01	2.66E+00	1.88E+00	7.60E-01	7.19E-01	1.08E+00
TCGA-56-7221-01	2.60E+00	2.66E+00	1.63E+00	2.29E+00	1.72E+00	8.46E-01	7.92E-01	1.64E+00
TCGA-56-7222-01	2.87E+00	2.81E+00	9.16E-01	2.77E+00	2.11E+00	7.43E-01	9.29E-01	1.94E+00
TCGA-56-7223-01	2.37E+00	2.77E+00	8.90E-01	3.03E+00	2.33E+00	1.05E+00	1.00E+00	1.41E+00
TCGA-56-7579-01	2.20E+00	2.30E+00	1.00E+00	1.71E+00	2.19E+00	8.90E-01	7.23E-01	1.38E+00
TCGA-56-7580-01	1.52E+00	1.95E+00	5.12E-01	1.84E+00	1.66E+00	3.82E-01	8.69E-01	4.86E-01
TCGA-56-7582-01	1.79E+00	2.27E+00	5.72E-01	2.09E+00	1.90E+00	7.17E-01	9.30E-01	8.84E-01
TCGA-56-7730-01	3.54E+00	3.08E+00	6.77E-01	2.30E+00	1.96E+00	1.07E+00	1.04E+00	1.04E+00
TCGA-56-7731-01	3.21E+00	3.52E+00	9.37E-01	3.33E+00	2.76E+00	5.83E-01	6.57E-01	1.83E+00
TCGA-56-7822-01	2.13E+00	2.45E+00	2.92E+00	2.30E+00	2.15E+00	8.82E-01	7.31E-01	2.98E+00
TCGA-56-7823-01	2.76E+00	2.74E+00	6.95E-01	2.24E+00	2.00E+00	8.10E-01	7.23E-01	1.08E+00
TCGA-56-8082-01	2.05E+00	2.18E+00	7.28E-01	1.71E+00	1.68E+00	8.04E-01	9.30E-01	1.20E+00
TCGA-56-8083-01	2.06E+00	2.02E+00	4.17E-01	1.57E+00	1.41E+00	5.10E-01	7.03E-01	1.00E+00
TCGA-56-8201-01	1.55E+00	1.63E+00	7.88E-01	1.53E+00	1.50E+00	5.56E-01	6.59E-01	1.12E+00
TCGA-56-8304-01	3.01E+00	3.20E+00	8.72E-01	2.04E+00	2.00E+00	7.58E-01	5.65E-01	1.08E+00
TCGA-56-8305-01	4.09E+00	4.14E+00	1.29E+00	2.72E+00	2.51E+00	1.24E+00	8.05E-01	1.75E+00
TCGA-56-8307-01	3.98E+00	4.22E+00	8.96E-01	2.92E+00	2.59E+00	7.79E-01	7.35E-01	1.44E+00
TCGA-56-8308-01	3.08E+00	3.01E+00	1.07E+00	2.19E+00	1.89E+00	8.96E-01	1.10E+00	1.32E+00
TCGA-56-8309-01	1.37E+00	1.58E+00	5.62E-01	1.47E+00	1.62E+00	4.17E-01	5.11E-01	9.01E-01
TCGA-56-8503-01	1.02E+00	1.28E+00	1.47E+00	1.66E+00	1.22E+00	5.85E-01	1.37E-01	1.63E+00
TCGA-56-8504-01	1.99E+00	2.54E+00	4.94E-01	2.29E+00	1.86E+00	6.80E-01	6.86E-01	1.22E+00
TCGA-56-8622-01	2.37E+00	2.18E+00	9.65E-01	1.63E+00	1.65E+00	8.08E-01	8.91E-01	1.34E+00
TCGA-56-8624-01	1.52E+00	1.40E+00	9.47E-01	6.51E-01	9.06E-01	4.45E-01	5.64E-01	7.91E-01
TCGA-56-8625-01	3.29E+00	3.06E+00	4.85E+00	2.29E+00	1.78E+00	1.28E+00	1.07E+00	5.01E+00
TCGA-56-8626-01	1.89E+00	2.69E+00	9.06E-01	2.28E+00	2.02E+00	7.13E-01	8.50E-01	1.07E+00
TCGA-56-8628-01	4.83E+00	4.68E+00	5.23E-01	2.85E+00	2.60E+00	8.76E-01	8.10E-01	1.81E+00
TCGA-56-8629-01	1.74E+00	1.90E+00	8.33E-01	2.40E+00	2.24E+00	5.61E-01	6.89E-01	1.02E+00
TCGA-56-A49D-01	2.00E+00	2.23E+00	1.55E+00	2.09E+00	2.17E+00	8.59E-01	9.06E-01	1.49E+00
TCGA-56-A4BW-01	2.29E+00	2.05E+00	1.31E+00	2.21E+00	1.52E+00	6.08E-01	6.46E-01	1.18E+00
TCGA-56-A4BY-01	1.53E+00	1.71E+00	4.80E-01	1.75E+00	1.84E+00	6.81E-01	5.89E-01	1.25E+00
TCGA-56-A4ZJ-01	1.44E+00	1.51E+00	4.42E-01	1.19E+00	1.16E+00	5.30E-01	3.61E-01	9.55E-01
TCGA-56-A4ZK-01	1.94E+00	2.21E+00	9.18E-01	2.43E+00	2.16E+00	7.04E-01	6.47E-01	1.21E+00
TCGA-56-A5DS-01	1.69E+00	1.83E+00	1.38E+00	1.64E+00	1.69E+00	7.56E-01	8.02E-01	1.51E+00
TCGA-56-A62T-01	5.61E+00	5.27E+00	8.73E-01	3.12E+00	2.72E+00	1.01E+00	1.04E+00	9.79E-01
TCGA-58-8386-01	2.39E+00	2.29E+00	8.05E-01	2.06E+00	2.04E+00	8.30E-01	8.77E-01	1.39E+00
TCGA-58-8387-01	1.23E+00	1.34E+00	1.52E+00	1.62E+00	1.19E+00	5.78E-01	8.23E-01	1.36E+00
TCGA-58-8388-01	1.73E+00	1.91E+00	6.09E-01	1.92E+00	1.58E+00	6.74E-01	7.58E-01	8.82E-01
TCGA-58-8391-01	3.02E+00	2.74E+00	8.27E-01	3.16E+00	3.07E+00	8.79E-01	9.04E-01	1.36E+00
TCGA-58-8393-01	7.09E-01	6.12E-01	4.84E+00	2.54E-01	3.71E-01	9.42E-01	6.25E-01	4.95E+00
TCGA-58-A46J-01	1.96E+00	1.98E+00	5.83E-01	1.61E+00	1.44E+00	5.62E-01	6.44E-01	7.87E-01
TCGA-58-A46K-01	8.19E-01	1.18E+00	2.02E+00	1.26E+00	1.24E+00	2.87E-01	6.37E-01	1.95E+00
TCGA-58-A46L-01	2.63E+00	2.72E+00	9.41E-01	2.15E+00	1.95E+00	5.77E-01	6.97E-01	8.92E-01
TCGA-58-A46M-01	2.88E+00	3.63E+00	1.60E+00	2.58E+00	2.52E+00	1.33E+00	1.14E+00	2.19E+00
TCGA-58-A46N-01	1.89E+00	2.37E+00	6.29E-01	2.26E+00	1.91E+00	8.12E-01	8.05E-01	1.23E+00
TCGA-60-2695-01	2.06E+00	1.72E+00	7.51E-01	2.18E+00	1.78E+00	6.08E-01	8.32E-01	1.14E+00
TCGA-60-2697-01	3.77E-01	3.15E-01	0.00E+00	2.69E-01	1.62E-01	6.04E-02	1.26E-01	1.61E-01
TCGA-60-2698-01	3.57E+00	3.91E+00	1.23E+01	4.29E+00	3.25E+00	1.55E+00	1.10E+00	1.38E+01
TCGA-60-2703-01	2.53E+00	2.40E+00	1.50E+00	2.56E+00	1.96E+00	8.60E-01	7.11E-01	1.48E+00
TCGA-60-2704-01	1.40E+00	1.74E+00	9.58E-01	1.44E+00	1.51E+00	7.35E-01	8.77E-01	1.28E+00
TCGA-60-2707-01	1.13E+00	1.27E+00	1.00E+00	6.36E-01	1.26E+00	4.36E-01	4.94E-01	1.26E+00
TCGA-60-2708-01	1.43E+00	1.75E+00	8.97E-01	1.83E+00	1.53E+00	6.84E-01	7.83E-01	9.99E-01
TCGA-60-2709-01	1.75E+00	1.83E+00	6.17E-01	1.87E+00	1.82E+00	8.57E-01	5.63E-01	1.22E+00
TCGA-60-2710-01	1.46E+00	1.71E+00	5.69E-01	1.82E+00	1.85E+00	7.78E-01	1.09E+00	1.06E+00
TCGA-60-2711-01	1.24E+00	1.32E+00	6.15E-01	1.49E+00	1.35E+00	6.00E-01	6.98E-01	7.77E-01
TCGA-60-2712-01	9.67E-01	1.02E+00	6.51E-01	1.15E+00	9.27E-01	4.52E-01	5.37E-01	7.34E-01
TCGA-60-2713-01	1.79E+00	2.09E+00	8.63E-01	3.01E+00	2.51E+00	7.97E-01	7.77E-01	1.22E+00
TCGA-60-2714-01	1.04E+01	1.03E+01	2.09E+00	4.28E+00	2.90E+00	1.29E+00	1.63E+00	1.84E+00
TCGA-60-2715-01	1.14E+00	1.45E+00	6.20E-01	1.62E+00	1.19E+00	4.50E-01	9.29E-01	1.15E+00
TCGA-60-2716-01	1.38E-01	2.54E-01	1.76E-01	2.78E-01	2.29E-01	0.00E+00	3.02E-01	1.42E-01
TCGA-60-2719-01	1.62E+00	1.90E+00	6.81E-01	1.81E+00	2.17E+00	6.74E-01	1.04E+00	1.39E+00
TCGA-60-2720-01	3.45E+00	3.35E+00	1.88E+00	3.15E+00	2.78E+00	8.76E-01	2.94E-01	1.87E+00
TCGA-60-2721-01	6.64E-01	1.31E+00	2.32E+00	1.83E+00	1.70E+00	7.33E-01	5.71E-01	2.52E+00
TCGA-60-2722-01	2.17E+00	2.85E+00	1.38E+00	2.46E+00	2.34E+00	1.01E+00	7.81E-01	1.79E+00
TCGA-60-2723-01	2.82E+00	2.63E+00	6.31E-01	2.82E+00	2.41E+00	7.14E-01	7.32E-01	1.02E+00
TCGA-60-2724-01	3.82E+00	3.80E+00	7.34E-01	2.67E+00	2.55E+00	8.02E-01	7.34E-01	1.22E+00
TCGA-60-2725-01	1.62E+00	1.81E+00	6.31E-01	1.80E+00	1.89E+00	3.04E-01	3.59E-01	6.46E-01
TCGA-60-2726-01	2.40E+00	2.52E+00	1.20E+00	2.63E+00	2.46E+00	8.48E-01	1.02E+00	1.42E+00
TCGA-63-5128-01	2.68E+00	2.64E+00	7.72E-01	2.50E+00	2.30E+00	7.19E-01	7.31E-01	1.42E+00
TCGA-63-5131-01	2.23E+00	2.37E+00	1.22E+00	2.94E+00	2.24E+00	7.87E-01	8.13E-01	1.30E+00
TCGA-63-6202-01	4.04E+00	4.46E+00	7.85E-01	1.93E+00	1.56E+00	8.81E-01	8.79E-01	9.12E-01
TCGA-63-7020-01	2.07E+00	1.92E+00	7.04E-01	1.86E+00	1.63E+00	5.48E-01	6.43E-01	1.03E+00
TCGA-63-7021-01	2.10E+00	2.27E+00	9.79E-01	2.25E+00	2.24E+00	6.85E-01	7.28E-01	1.79E+00
TCGA-63-7022-01	1.54E+00	1.88E+00	9.24E-01	1.95E+00	1.91E+00	6.70E-01	8.43E-01	1.31E+00
TCGA-63-7023-01	1.45E+00	1.42E+00	6.12E-01	1.31E+00	1.73E+00	4.98E-01	6.06E-01	1.61E+00
TCGA-63-A5M9-01	9.14E-01	9.99E-01	5.73E-01	1.12E+00	1.07E+00	6.71E-01	7.09E-01	9.15E-01
TCGA-63-A5MB-01	2.87E+00	3.01E+00	1.03E+00	3.20E+00	2.75E+00	8.68E-01	9.77E-01	1.42E+00
TCGA-63-A5MG-01	1.58E+00	1.84E+00	4.64E-01	1.30E+00	1.43E+00	3.84E-01	6.64E-01	4.55E-01
TCGA-63-A5MH-01	1.47E+00	1.64E+00	1.91E+00	1.88E+00	1.70E+00	7.14E-01	6.36E-01	1.98E+00
TCGA-63-A5MI-01	1.25E+00	1.40E+00	1.28E+00	1.92E+00	1.73E+00	8.63E-01	9.60E-01	1.25E+00
TCGA-63-A5MJ-01	1.73E+00	1.75E+00	5.24E-01	1.72E+00	1.59E+00	6.46E-01	9.44E-01	9.25E-01
TCGA-63-A5ML-01	2.00E+00	2.07E+00	9.74E-01	1.88E+00	1.69E+00	8.51E-01	8.84E-01	1.07E+00
TCGA-63-A5MM-01	3.22E+00	2.31E+00	1.44E+00	1.03E+00	4.22E+00	1.32E+00	4.79E+00	2.16E+00
TCGA-63-A5MN-01	2.34E-01	5.52E-01	3.33E-01	7.20E-01	4.74E-01	4.48E-01	3.07E-01	6.11E-01
TCGA-63-A5MP-01	1.45E+00	2.09E+00	2.32E-01	1.97E+00	1.71E+00	7.95E-01	1.05E+00	1.07E+00
TCGA-63-A5MR-01	1.11E+00	1.34E+00	1.93E+00	1.40E+00	1.27E+00	1.02E+00	6.53E-01	2.14E+00
TCGA-63-A5MS-01	2.40E+00	2.76E+00	1.75E+00	2.81E+00	2.24E+00	8.45E-01	7.02E-01	1.86E+00
TCGA-63-A5MT-01	1.93E+00	1.97E+00	1.54E+00	2.08E+00	2.29E+00	3.92E-01	9.19E-01	2.04E+00
TCGA-63-A5MU-01	1.81E+00	2.21E+00	1.51E+00	2.03E+00	2.18E+00	8.44E-01	6.76E-01	1.61E+00
TCGA-63-A5MV-01	1.72E+00	1.78E+00	8.39E-01	1.21E+00	1.14E+00	6.28E-01	7.14E-01	1.11E+00
TCGA-63-A5MW-01	3.43E+00	3.45E+00	1.39E+00	3.44E+00	2.70E+00	1.09E+00	1.22E+00	1.78E+00
TCGA-63-A5MY-01	1.74E+00	1.58E+00	6.48E-01	1.83E+00	1.62E+00	5.41E-01	7.82E-01	7.31E-01
TCGA-66-2727-01	1.59E+00	2.20E+00	8.38E-01	1.87E+00	1.79E+00	6.56E-01	7.74E-01	1.06E+00
TCGA-66-2734-01	2.36E+00	2.50E+00	3.59E-01	1.68E+00	1.47E+00	7.20E-01	5.10E-01	1.19E+00
TCGA-66-2742-01	2.22E+00	1.94E+00	5.22E-01	2.09E+00	2.18E+00	3.33E-01	8.86E-01	1.77E+00
TCGA-66-2744-01	1.63E+00	1.56E+00	8.80E-01	1.80E+00	1.48E+00	6.62E-01	6.35E-01	9.65E-01
TCGA-66-2754-01	1.76E+00	2.38E+00	1.06E+00	2.63E+00	2.57E+00	9.51E-01	9.66E-01	1.73E+00
TCGA-66-2755-01	2.60E+00	2.62E+00	5.83E-01	2.00E+00	1.81E+00	5.60E-01	5.46E-01	1.18E+00
TCGA-66-2756-01	5.30E+00	4.92E+00	9.42E-01	3.04E+00	2.21E+00	8.27E-01	9.69E-01	1.64E+00
TCGA-66-2757-01	3.28E+00	3.24E+00	7.10E-01	2.33E+00	2.05E+00	6.37E-01	5.61E-01	1.01E+00
TCGA-66-2758-01	1.92E+00	2.88E+00	1.34E+00	3.87E+00	3.56E+00	7.56E-01	7.55E-01	1.23E+00
TCGA-66-2759-01	2.86E+00	3.00E+00	1.67E+00	3.59E+00	2.49E+00	1.01E+00	1.29E+00	1.77E+00
TCGA-66-2763-01	3.22E+00	3.79E+00	1.08E+00	2.59E+00	2.08E+00	9.15E-01	8.99E-01	1.25E+00
TCGA-66-2765-01	8.76E-01	1.23E+00	3.84E-01	1.37E+00	1.05E+00	5.34E-01	6.15E-01	5.70E-01
TCGA-66-2766-01	3.06E+00	2.90E+00	3.06E+00	2.21E+00	1.83E+00	1.21E+00	9.62E-01	3.02E+00
TCGA-66-2767-01	2.84E+00	2.87E+00	9.66E-01	2.60E+00	2.01E+00	1.01E+00	1.18E+00	1.21E+00
TCGA-66-2769-01	1.98E+00	3.31E+00	1.26E+00	4.29E+00	3.78E+00	7.71E-01	8.52E-01	1.79E+00
TCGA-66-2770-01	2.40E+00	2.35E+00	9.44E-01	2.02E+00	1.75E+00	9.21E-01	1.00E+00	1.34E+00
TCGA-66-2771-01	1.56E+00	1.68E+00	2.06E+00	2.17E+00	1.77E+00	7.52E-01	6.59E-01	1.83E+00
TCGA-66-2773-01	2.38E+00	2.54E+00	9.76E+00	2.22E+00	1.80E+00	1.49E+00	1.14E+00	1.11E+01
TCGA-66-2777-01	1.38E+00	1.81E+00	6.87E-01	1.82E+00	1.66E+00	9.25E-01	7.28E-01	1.06E+00
TCGA-66-2778-01	3.24E-01	1.06E+00	1.64E+00	1.38E+00	1.42E+00	5.95E-01	6.86E-01	1.65E+00
TCGA-66-2780-01	1.40E+00	1.63E+00	7.93E-01	1.62E+00	1.51E+00	5.90E-01	5.51E-01	9.68E-01
TCGA-66-2781-01	1.67E+00	1.50E+00	8.73E-01	1.44E+00	1.39E+00	5.66E-01	4.95E-01	8.90E-01
TCGA-66-2782-01	3.87E+00	3.89E+00	1.53E+00	2.49E+00	2.15E+00	1.15E+00	7.74E-01	1.72E+00
TCGA-66-2783-01	2.10E+00	2.49E+00	9.87E-01	2.08E+00	1.73E+00	9.63E-01	6.93E-01	9.55E-01
TCGA-66-2785-01	2.60E+00	3.76E+00	7.45E+00	5.42E+00	3.76E+00	7.21E-01	1.15E+00	9.00E+00
TCGA-66-2786-01	1.35E+00	1.89E+00	1.34E+00	1.92E+00	1.88E+00	7.15E-01	6.86E-01	1.48E+00
TCGA-66-2787-01	5.05E+00	4.48E+00	9.63E-01	2.73E+00	2.81E+00	9.44E-01	5.70E-01	1.53E+00
TCGA-66-2788-01	2.11E+00	1.72E+00	1.03E+00	1.70E+00	1.44E+00	8.24E-01	6.40E-01	1.07E+00
TCGA-66-2789-01	2.72E+00	3.49E+00	9.52E-01	3.09E+00	2.63E+00	8.75E-01	7.75E-01	1.13E+00
TCGA-66-2791-01	1.94E+00	2.57E+00	1.44E+00	2.75E+00	2.92E+00	9.00E-01	9.19E-01	1.66E+00
TCGA-66-2792-01	1.28E+00	1.72E+00	4.56E-01	1.79E+00	1.20E+00	6.75E-01	8.20E-01	8.00E-01
TCGA-66-2793-01	2.06E+00	2.55E+00	6.28E-01	3.47E+00	2.78E+00	7.54E-01	7.91E-01	1.81E+00
TCGA-66-2794-01	1.19E+00	1.16E+00	1.13E+00	1.30E+00	1.06E+00	6.45E-01	8.87E-01	1.12E+00
TCGA-66-2795-01	2.51E+00	2.66E+00	1.06E+00	2.28E+00	1.81E+00	9.18E-01	9.72E-01	1.13E+00
TCGA-66-2800-01	1.99E+00	2.28E+00	5.09E-01	1.73E+00	1.56E+00	9.03E-01	6.73E-01	7.64E-01
TCGA-68-7755-01	2.35E+00	2.34E+00	7.39E-01	2.11E+00	2.12E+00	8.90E-01	1.01E+00	9.32E-01
TCGA-68-7756-01	1.18E+00	1.34E+00	4.69E-01	9.77E-01	9.43E-01	3.81E-01	6.60E-01	7.30E-01
TCGA-68-7757-01	3.48E+00	3.45E+00	7.12E-01	2.27E+00	1.50E+00	5.05E-01	7.72E-01	1.30E+00
TCGA-68-8250-01	2.32E+00	2.92E+00	7.58E-01	2.52E+00	2.37E+00	7.34E-01	7.06E-01	1.64E+00
