Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-49-4494-01	0	150	50	19	11	1	1	0
TCGA-49-4501-01	1	0	17	28	12	4	10	0
TCGA-49-4505-01	0	176	20	32	22	11	7	6
TCGA-49-4506-01	5	85	6	14	5	22	3	0
TCGA-49-4507-01	13	112	31	19	42	4	17	11
TCGA-49-4510-01	4	28	0	2	6	24	1	1
TCGA-49-4512-01	2	9	13	18	5	1	3	4
TCGA-49-4514-01	42	207	1	24	105	12	21	1
TCGA-49-6742-01	40	58	14	21	135	3	27	56
TCGA-49-6743-01	48	437	135	22	201	69	20	13
TCGA-49-6744-01	11	225	27	3	7	9	3	0
TCGA-49-6745-01	34	4	0	33	81	10	6	2
TCGA-49-6761-01	15	74	37	20	78	14	4	4
TCGA-49-6767-01	16	442	21	24	41	45	4	1
TCGA-49-AAQV-01	0	9	17	10	44	8	0	0
TCGA-49-AAR0-01	18	94	0	17	18	7	10	12
TCGA-49-AAR2-01	15	405	21	19	15	7	1	5
TCGA-49-AAR3-01	0	89	20	16	15	23	6	2
TCGA-49-AAR4-01	37	468	76	0	94	10	21	6
TCGA-49-AAR9-01	16	659	65	25	14	10	19	0
TCGA-49-AARE-01	74	1314	36	48	98	81	12	8
TCGA-49-AARN-01	74	314	102	0	110	44	4	284
TCGA-49-AARO-01	14	662	0	2	35	9	10	6
TCGA-49-AARQ-01	57	684	0	20	88	26	8	6
TCGA-49-AARR-01	0	1	0	2	0	0	0	0
TCGA-4B-A93V-01	6	106	22	7	7	15	8	0
TCGA-50-5044-01	15	7	9	6	117	10	6	1
TCGA-50-5045-01	5	324	0	2	23	14	2	0
TCGA-50-5049-01	32	809	38	2	37	67	9	10
TCGA-50-5051-01	1	88	13	17	9	11	0	0
TCGA-50-5055-01	0	0	7	7	5	3	0	0
TCGA-50-5066-01	11	214	48	4	26	23	1	18
TCGA-50-5068-01	6	53	12	16	4	15	11	1
TCGA-50-5072-01	18	123	13	8	17	16	1	7
TCGA-50-5930-01	37	1188	0	31	28	52	13	10
TCGA-50-5931-01	12	262	17	20	25	39	6	0
TCGA-50-5932-01	6	68	13	3	0	0	0	0
TCGA-50-5933-01	42	419	48	40	37	18	17	11
TCGA-50-5935-01	7	0	39	9	51	14	3	0
TCGA-50-5936-01	2	33	28	4	56	6	14	3
TCGA-50-5939-01	11	14	25	12	20	15	1	6
TCGA-50-5941-01	9	319	55	16	42	32	1	8
TCGA-50-5942-01	0	28	25	9	1	4	0	4
TCGA-50-5944-01	0	16	31	22	10	5	0	0
TCGA-50-5946-01	36	489	22	38	152	64	13	2
TCGA-50-6590-01	56	704	27	16	200	51	18	12
TCGA-50-6591-01	6	9	24	12	1	0	5	9
TCGA-50-6592-01	9	152	78	11	60	28	9	9
TCGA-50-6593-01	14	263	39	15	14	40	0	5
TCGA-50-6594-01	7	479	46	10	53	23	11	5
TCGA-50-6595-01	22	27	18	9	24	12	6	0
TCGA-50-6597-01	3	0	33	14	16	0	10	2
TCGA-50-6673-01	2	4	17	17	6	13	0	3
TCGA-50-7109-01	8	206	29	22	6	26	8	3
TCGA-50-8457-01	6	27	11	8	4	5	4	2
TCGA-50-8459-01	7	75	5	18	5	8	1	0
TCGA-50-8460-01	1	5	13	9	4	1	2	1
TCGA-53-7624-01	43	636	76	25	146	51	28	7
TCGA-53-7626-01	12	347	0	7	46	32	2	4
TCGA-53-7813-01	0	127	24	16	1	14	4	0
TCGA-53-A4EZ-01	30	512	45	30	29	20	2	6
TCGA-55-1592-01	34	343	94	30	69	93	6	22
TCGA-55-1594-01	5	60	47	17	70	10	16	6
TCGA-55-1595-01	0	283	61	14	16	31	0	2
TCGA-55-1596-01	27	120	8	19	7	48	0	5
TCGA-55-5899-01	33	332	19	15	104	29	17	0
TCGA-55-6543-01	2	0	0	17	4	0	0	2
TCGA-55-6642-01	10	112	1	8	5	8	4	7
TCGA-55-6712-01	18	35	4	22	100	5	4	8
TCGA-55-6968-01	67	140	0	8	398	12	26	4
TCGA-55-6969-01	21	347	53	1	19	44	5	24
TCGA-55-6970-01	5	136	26	9	12	21	0	0
TCGA-55-6971-01	0	52	37	3	4	10	1	1
TCGA-55-6972-01	49	102	60	7	113	6	5	0
TCGA-55-6975-01	0	43	13	15	13	11	4	1
TCGA-55-6978-01	0	0	14	12	0	4	0	5
TCGA-55-6979-01	6	91	0	1	61	9	4	0
TCGA-55-6980-01	1	0	10	2	0	3	0	0
TCGA-55-6981-01	3	7	11	22	6	11	3	0
TCGA-55-6982-01	31	17	12	11	196	7	13	0
TCGA-55-6983-01	3	76	21	14	3	9	7	1
TCGA-55-6984-01	0	6	14	0	0	3	4	0
TCGA-55-6985-01	25	442	57	18	4	23	5	10
TCGA-55-6986-01	3	1	7	3	0	7	4	0
TCGA-55-6987-01	0	103	33	10	83	10	12	3
TCGA-55-7227-01	1	117	38	15	10	14	4	5
TCGA-55-7281-01	41	379	47	15	35	34	5	1
TCGA-55-7283-01	5	103	60	45	54	7	13	4
TCGA-55-7284-01	10	0	0	35	0	0	4	8
TCGA-55-7570-01	7	237	65	11	103	34	4	6
TCGA-55-7573-01	0	22	27	0	6	4	2	2
TCGA-55-7574-01	35	105	14	3	136	12	14	3
TCGA-55-7576-01	5	305	85	41	27	31	0	5
TCGA-55-7724-01	0	81	61	26	36	46	18	9
TCGA-55-7725-01	0	108	17	8	5	15	1	0
TCGA-55-7726-01	0	15	7	27	80	0	10	2
TCGA-55-7727-01	54	129	0	20	88	17	9	0
TCGA-55-7728-01	4	79	16	18	2	0	2	0
TCGA-55-7815-01	0	107	49	18	5	0	2	1
TCGA-55-7816-01	0	0	1	1	0	0	0	0
TCGA-55-7903-01	5	80	27	30	23	15	5	3
TCGA-55-7907-01	56	1048	38	44	225	34	7	1
TCGA-55-7910-01	0	271	42	25	9	9	11	1
TCGA-55-7911-01	7	173	51	8	18	10	7	4
TCGA-55-7913-01	26	295	0	34	43	20	8	9
TCGA-55-7914-01	8	118	2	29	23	21	13	0
TCGA-55-7994-01	27	1441	163	65	87	91	16	0
TCGA-55-7995-01	29	487	121	12	95	54	12	12
TCGA-55-8085-01	5	119	55	21	104	7	17	0
TCGA-55-8087-01	10	0	0	13	4	5	4	1
TCGA-55-8089-01	74	876	81	34	392	24	49	16
TCGA-55-8090-01	5	63	19	10	3	12	0	1
TCGA-55-8091-01	0	2	12	18	0	1	2	0
TCGA-55-8092-01	72	367	64	52	116	28	21	5
TCGA-55-8094-01	18	420	1	26	25	26	6	35
TCGA-55-8096-01	6	108	28	16	13	0	3	5
TCGA-55-8097-01	8	62	6	40	11	1	5	6
TCGA-55-8203-01	6	414	34	39	8	22	7	0
TCGA-55-8204-01	32	91	15	18	77	23	14	0
TCGA-55-8205-01	30	322	0	18	198	42	25	13
TCGA-55-8206-01	0	7	7	10	6	4	2	2
TCGA-55-8207-01	14	274	11	36	20	28	0	4
TCGA-55-8208-01	37	106	65	6	176	37	16	1
TCGA-55-8299-01	5	181	45	6	10	21	4	1
TCGA-55-8301-01	18	232	9	22	33	38	2	8
TCGA-55-8302-01	23	646	98	17	17	33	10	1
TCGA-55-8505-01	4	3	5	12	13	6	5	0
TCGA-55-8506-01	47	1210	92	547	25	127	41	18
TCGA-55-8507-01	38	933	104	51	32	41	4	10
TCGA-55-8508-01	5	138	30	24	14	7	2	7
TCGA-55-8510-01	21	304	6	11	31	14	3	2
TCGA-55-8511-01	42	471	41	33	71	25	11	19
TCGA-55-8512-01	1	23	14	2	4	4	2	1
TCGA-55-8513-01	2	0	0	5	0	0	1	0
TCGA-55-8514-01	19	253	40	30	5	4	0	0
TCGA-55-8614-01	0	97	63	40	34	45	13	6
TCGA-55-8615-01	2	81	35	14	5	13	1	11
TCGA-55-8616-01	20	504	3	45	19	8	3	1
TCGA-55-8619-01	0	1	4	19	1	0	2	0
TCGA-55-8620-01	14	411	85	45	13	35	8	4
TCGA-55-8621-01	7	51	0	8	8	13	2	0
TCGA-55-A48X-01	32	371	38	9	25	6	2	0
TCGA-55-A48Y-01	47	0	34	13	300	1	49	0
TCGA-55-A48Z-01	0	15	26	16	4	2	2	3
TCGA-55-A490-01	44	1347	11	32	117	51	24	17
TCGA-55-A491-01	17	315	34	20	32	34	6	8
TCGA-55-A492-01	10	217	52	20	14	39	3	0
TCGA-55-A493-01	9	161	44	15	72	16	17	6
TCGA-55-A494-01	11	195	1	47	15	1	12	13
TCGA-55-A4DF-01	122	196	0	27	537	23	74	4
TCGA-55-A4DG-01	10	684	25	31	35	56	3	0
TCGA-55-A57B-01	0	7	11	13	4	3	11	0
TCGA-62-8394-01	0	36	32	17	49	18	8	13
TCGA-62-8395-01	12	9	7	25	16	11	5	1
TCGA-62-8397-01	0	5	13	9	1	0	0	4
TCGA-62-8398-01	0	44	24	14	9	8	0	4
TCGA-62-8399-01	0	276	48	43	228	18	26	22
TCGA-62-8402-01	7	6	23	23	5	7	0	2
TCGA-62-A46O-01	43	711	63	37	146	58	23	11
TCGA-62-A46P-01	7	285	0	33	9	9	4	6
TCGA-62-A46R-01	3	87	45	24	23	18	7	2
TCGA-62-A46S-01	17	83	6	25	8	3	9	8
TCGA-62-A46U-01	3	13	10	18	8	0	0	0
TCGA-62-A46V-01	6	12	13	22	4	6	5	3
TCGA-62-A46Y-01	0	5	18	12	0	0	0	4
TCGA-62-A470-01	11	63	4	29	9	13	10	8
TCGA-62-A471-01	0	7	37	6	59	12	27	0
TCGA-62-A472-01	9	27	14	7	0	7	6	2
TCGA-64-1676-01	19	603	37	33	23	23	0	2
TCGA-64-1679-01	13	481	46	12	51	0	6	5
TCGA-64-1680-01	0	6	19	13	23	0	10	5
TCGA-64-1681-01	1	4	41	4	27	1	3	25
TCGA-64-5774-01	5	131	0	25	9	6	0	0
TCGA-64-5775-01	31	472	0	36	20	27	3	0
TCGA-64-5778-01	16	430	38	21	37	33	4	0
TCGA-64-5779-01	11	337	0	36	16	27	4	6
TCGA-64-5781-01	42	979	181	12	131	26	28	6
TCGA-64-5815-01	7	149	33	18	4	0	0	2
TCGA-67-3770-01	9	187	25	12	5	33	2	0
TCGA-67-3771-01	76	600	147	31	324	100	30	12
TCGA-67-3773-01	13	80	0	12	0	10	7	3
TCGA-67-3774-01	1	78	50	3	6	9	3	0
TCGA-67-4679-01	21	263	25	18	13	7	0	5
TCGA-67-6215-01	6	0	23	2	5	9	0	92
TCGA-67-6216-01	12	4	0	9	13	6	0	1
TCGA-67-6217-01	19	150	4	22	11	13	2	13
TCGA-69-7760-01	0	18	14	20	7	13	6	10
TCGA-69-7761-01	0	13	7	4	1	4	2	5
TCGA-69-7763-01	4	39	15	33	3	2	0	4
TCGA-69-7764-01	0	44	26	14	8	23	1	0
TCGA-69-7765-01	29	549	57	5	62	28	13	4
TCGA-69-7973-01	15	251	0	25	11	4	2	1
TCGA-69-7974-01	19	462	53	32	34	33	6	1
TCGA-69-7978-01	8	429	55	21	199	24	29	1
TCGA-69-7979-01	41	1524	39	55	95	22	24	0
TCGA-69-7980-01	33	591	48	24	191	61	16	7
TCGA-69-8253-01	6	130	22	13	28	0	7	3
TCGA-69-8254-01	5	33	31	18	0	7	0	3
TCGA-69-8255-01	11	172	50	22	41	37	15	17
TCGA-69-A59K-01	14	485	27	48	46	12	5	0
TCGA-71-6725-01	10	3	12	34	5	8	0	1
TCGA-71-8520-01	5	23	0	30	19	11	10	7
TCGA-73-4658-01	8	164	89	21	133	8	24	1
TCGA-73-4659-01	2	177	48	10	8	5	8	4
TCGA-73-4662-01	3	174	39	11	17	17	3	4
TCGA-73-4666-01	11	327	23	27	30	30	0	23
TCGA-73-4668-01	2	480	52	27	21	46	0	1
TCGA-73-4670-01	32	266	30	20	21	40	8	24
TCGA-73-4675-01	0	25	10	13	7	22	4	3
TCGA-73-4676-01	4	36	23	15	2	27	1	4
TCGA-73-4677-01	14	201	36	16	11	22	1	3
TCGA-73-7498-01	14	91	5	17	1	5	0	6
TCGA-73-7499-01	5	10	18	20	20	5	2	3
TCGA-73-A9RS-01	45	979	5	19	74	36	5	9
TCGA-75-5122-01	21	64	11	31	30	10	0	0
TCGA-75-5125-01	0	78	29	10	40	24	23	6
TCGA-75-5126-01	15	438	70	11	182	32	28	5
TCGA-75-5146-01	6	183	22	3	11	14	0	0
TCGA-75-5147-01	0	1	12	15	13	2	0	4
TCGA-75-6203-01	0	0	7	10	0	0	2	0
TCGA-75-6205-01	0	6	24	6	8	7	3	6
TCGA-75-6206-01	4	54	16	2	16	10	7	0
TCGA-75-6207-01	12	21	1	17	17	13	3	0
TCGA-75-6211-01	0	311	53	20	22	20	11	5
TCGA-75-6212-01	4	0	5	5	0	4	3	0
TCGA-75-6214-01	61	519	48	29	179	37	26	0
TCGA-75-7025-01	6	0	0	17	5	6	4	0
TCGA-75-7027-01	5	203	55	9	5	20	5	1
TCGA-75-7030-01	0	3	3	7	0	2	1	2
TCGA-75-7031-01	4	122	51	20	25	19	3	15
TCGA-78-7145-01	6	156	29	14	16	5	6	5
TCGA-78-7146-01	37	235	15	31	110	18	10	8
TCGA-78-7147-01	14	198	86	28	48	38	4	11
TCGA-78-7148-01	17	159	25	17	7	38	2	9
TCGA-78-7149-01	25	47	1	11	86	18	12	0
TCGA-78-7150-01	14	157	125	17	140	17	32	7
TCGA-78-7152-01	19	91	12	6	84	15	24	4
TCGA-78-7153-01	8	40	28	29	27	13	4	7
TCGA-78-7154-01	26	62	28	46	112	29	15	10
TCGA-78-7155-01	73	1391	21	49	147	115	4	38
TCGA-78-7156-01	59	167	0	23	138	10	20	0
TCGA-78-7158-01	11	161	26	12	41	17	9	7
TCGA-78-7159-01	4	280	24	29	17	20	0	6
TCGA-78-7160-01	5	12	10	5	5	14	1	5
TCGA-78-7161-01	8	149	11	23	17	21	0	7
TCGA-78-7162-01	6	35	30	6	16	7	0	1
TCGA-78-7163-01	0	5	1	5	0	1	11	4
TCGA-78-7166-01	20	211	0	12	7	20	0	5
TCGA-78-7167-01	6	59	15	23	39	5	5	2
TCGA-78-7220-01	76	686	83	27	108	37	10	19
TCGA-78-7535-01	7	122	24	12	8	18	3	26
TCGA-78-7536-01	1	535	99	22	16	42	7	16
TCGA-78-7537-01	11	99	26	8	16	6	1	2
TCGA-78-7539-01	30	155	0	30	305	39	46	0
TCGA-78-7540-01	0	0	14	16	2	0	4	0
TCGA-78-7542-01	27	340	20	22	32	17	10	9
TCGA-78-7633-01	11	96	0	10	9	9	0	0
TCGA-78-8640-01	6	490	132	41	134	69	24	18
TCGA-78-8648-01	2	10	0	4	0	0	0	0
TCGA-78-8655-01	14	76	0	18	5	11	4	4
TCGA-78-8660-01	4	147	73	9	40	12	14	5
TCGA-78-8662-01	50	1014	113	40	94	109	7	13
TCGA-80-5607-01	14	7	9	4	104	6	13	1
TCGA-80-5608-01	0	139	25	13	11	7	4	0
TCGA-80-5611-01	5	88	72	14	13	40	0	15
TCGA-83-5908-01	0	140	22	16	101	13	2	1
TCGA-86-6562-01	0	12	10	11	21	3	9	8
TCGA-86-6851-01	27	801	18	14	140	86	7	1
TCGA-86-7701-01	0	157	27	18	7	21	8	10
TCGA-86-7711-01	5	120	25	19	53	32	10	8
TCGA-86-7713-01	22	117	18	10	4	8	1	6
TCGA-86-7714-01	0	42	26	7	1	10	5	0
TCGA-86-7953-01	0	22	12	9	9	10	1	2
TCGA-86-7954-01	7	124	43	29	43	23	15	6
TCGA-86-7955-01	24	217	37	19	33	42	0	5
TCGA-86-8054-01	7	174	31	17	18	20	0	8
TCGA-86-8055-01	0	9	15	20	5	5	4	5
TCGA-86-8056-01	45	87	3	13	148	15	27	2
TCGA-86-8073-01	65	1518	25	32	104	92	9	0
TCGA-86-8074-01	5	19	20	10	6	4	0	15
TCGA-86-8075-01	0	3	16	19	5	11	6	2
TCGA-86-8076-01	5	19	13	19	22	4	0	2
TCGA-86-8278-01	7	0	13	11	90	7	16	0
TCGA-86-8279-01	14	496	0	31	26	62	1	6
TCGA-86-8280-01	12	12	14	11	0	6	0	0
TCGA-86-8281-01	17	215	0	32	40	25	4	4
TCGA-86-8358-01	35	1030	133	62	37	57	7	15
TCGA-86-8359-01	13	139	10	16	11	6	3	2
TCGA-86-8585-01	1	433	55	11	120	46	31	13
TCGA-86-8668-01	0	3	12	17	4	5	1	3
TCGA-86-8669-01	2	75	40	14	6	14	15	4
TCGA-86-8671-01	3	4	10	8	9	5	5	3
TCGA-86-8672-01	15	221	68	23	40	2	3	4
TCGA-86-8673-01	17	385	101	14	44	39	0	5
TCGA-86-8674-01	17	289	5	14	39	12	2	4
TCGA-86-A456-01	37	327	0	15	30	38	5	0
TCGA-86-A4JF-01	54	347	116	433	154	481	51	10
TCGA-86-A4P7-01	0	8	28	15	29	3	0	1
TCGA-86-A4P8-01	0	0	2	0	0	0	0	0
TCGA-91-6828-01	6	232	27	20	30	9	3	9
TCGA-91-6829-01	19	499	125	18	55	71	3	15
TCGA-91-6830-01	38	25	0	3	214	13	22	0
TCGA-91-6831-01	10	185	66	16	8	39	10	6
TCGA-91-6835-01	3	37	17	11	21	22	0	2
TCGA-91-6836-01	16	408	68	29	26	25	3	4
TCGA-91-6840-01	0	10	21	13	76	8	13	1
TCGA-91-6847-01	0	9	27	29	16	14	7	3
TCGA-91-6848-01	8	415	107	15	104	73	7	12
TCGA-91-6849-01	7	90	17	3	6	10	6	2
TCGA-91-7771-01	33	132	4	12	26	28	0	16
TCGA-91-8496-01	0	1	16	14	4	4	2	0
TCGA-91-8497-01	18	17	0	12	1	7	1	0
TCGA-91-8499-01	25	176	18	26	101	32	12	5
TCGA-91-A4BC-01	7	422	41	37	28	12	4	12
TCGA-91-A4BD-01	0	0	6	9	3	9	0	0
TCGA-93-7347-01	6	96	10	9	11	11	0	0
TCGA-93-7348-01	15	54	0	22	16	21	0	5
TCGA-93-8067-01	61	73	21	6	423	8	82	0
TCGA-93-A4JN-01	0	18	33	17	13	6	4	7
TCGA-93-A4JO-01	6	11	2	9	14	11	4	8
TCGA-93-A4JP-01	0	14	25	11	22	0	6	4
TCGA-93-A4JQ-01	0	14	20	10	67	27	1	6
TCGA-95-7039-01	31	1141	124	44	75	83	10	34
TCGA-95-7043-01	67	1085	0	55	60	40	10	2
TCGA-95-7562-01	18	393	0	25	9	13	1	2
TCGA-95-7567-01	32	404	0	273	39	365	0	30
TCGA-95-7944-01	44	25	0	2	207	1	26	2
TCGA-95-7947-01	51	235	58	9	198	58	53	3
TCGA-95-7948-01	16	0	0	10	133	0	23	1
TCGA-95-8039-01	2	32	29	21	21	11	0	2
TCGA-95-8494-01	8	7	12	26	59	0	16	5
TCGA-95-A4VK-01	21	234	12	27	5	11	5	3
TCGA-95-A4VN-01	2	459	48	9	42	13	17	1
TCGA-95-A4VP-01	0	99	25	11	2	16	5	3
TCGA-97-7546-01	3	257	34	13	16	27	2	0
TCGA-97-7547-01	8	106	29	15	56	3	7	2
TCGA-97-7552-01	1	4	6	18	0	6	5	7
TCGA-97-7553-01	2	15	20	13	1	0	0	0
TCGA-97-7554-01	35	406	31	25	16	40	5	1
TCGA-97-7937-01	14	428	3	41	28	27	17	6
TCGA-97-7938-01	12	364	7	25	54	33	10	0
TCGA-97-7941-01	4	62	12	17	18	7	0	1
TCGA-97-8171-01	1	11	20	23	1	8	3	0
TCGA-97-8172-01	17	225	24	36	1	16	9	3
TCGA-97-8174-01	8	121	0	29	28	13	11	3
TCGA-97-8175-01	6	11	15	4	1	1	1	2
TCGA-97-8176-01	1	61	52	14	46	7	13	3
TCGA-97-8177-01	5	5	14	11	7	4	0	1
TCGA-97-8179-01	8	155	13	4	13	14	0	1
TCGA-97-8547-01	1	6	17	19	16	1	5	5
TCGA-97-8552-01	2	6	10	9	1	1	0	0
TCGA-97-A4LX-01	0	160	20	1	10	21	0	7
TCGA-97-A4M0-01	20	314	26	13	73	43	0	11
TCGA-97-A4M1-01	0	10	13	18	13	0	0	1
TCGA-97-A4M2-01	6	10	0	6	9	1	0	0
TCGA-97-A4M3-01	5	173	6	12	28	14	7	5
TCGA-97-A4M5-01	22	14	18	5	112	4	15	0
TCGA-97-A4M6-01	2	4	10	8	6	11	0	1
TCGA-97-A4M7-01	6	308	17	17	17	18	0	1
TCGA-99-7458-01	26	412	57	12	13	53	2	2
TCGA-99-8025-01	29	271	54	49	145	38	8	5
TCGA-99-8028-01	3	450	10	14	13	44	8	0
TCGA-99-8032-01	2	350	47	33	31	7	14	8
TCGA-99-8033-01	0	130	49	16	10	11	7	0
TCGA-99-AA5R-01	0	54	18	0	0	0	1	0
TCGA-J2-8192-01	5	16	25	19	5	6	10	4
TCGA-J2-8194-01	3	88	53	21	3	10	10	2
TCGA-J2-A4AD-01	0	134	21	22	172	37	9	22
TCGA-J2-A4AE-01	0	4	17	14	14	7	2	4
TCGA-J2-A4AG-01	3	60	11	21	8	9	0	2
TCGA-L4-A4E5-01	2	318	52	7	10	16	8	6
TCGA-L4-A4E6-01	0	13	0	1	6	0	0	0
TCGA-L9-A443-01	3	217	35	5	17	26	0	4
TCGA-L9-A444-01	35	590	12	17	18	24	5	0
TCGA-L9-A50W-01	5	6	9	3	6	5	0	2
TCGA-L9-A5IP-01	15	274	3	14	21	21	4	0
TCGA-L9-A743-01	4	69	0	5	60	15	12	3
TCGA-L9-A7SV-01	33	1834	0	43	64	36	7	2
TCGA-L9-A8F4-01	14	698	103	10	68	44	18	16
TCGA-MN-A4N1-01	3	405	75	38	33	11	12	11
TCGA-MN-A4N4-01	87	1232	57	23	359	41	56	17
TCGA-MN-A4N5-01	18	396	10	19	46	55	8	10
TCGA-MP-A4SV-01	42	176	29	18	126	27	14	8
TCGA-MP-A4SW-01	7	11	21	34	11	0	0	1
TCGA-MP-A4SY-01	4	88	59	15	24	10	10	7
TCGA-MP-A4T2-01	17	26	7	12	28	20	0	1
TCGA-MP-A4T4-01	4	344	51	17	31	27	9	2
TCGA-MP-A4T6-01	8	5	21	16	19	14	8	2
TCGA-MP-A4T7-01	0	116	20	11	3	1	4	4
TCGA-MP-A4T8-01	7	82	20	11	7	21	1	0
TCGA-MP-A4T9-01	2	16	14	1	7	2	4	0
TCGA-MP-A4TA-01	8	278	36	28	36	58	6	4
TCGA-MP-A4TC-01	0	229	43	12	25	15	3	0
TCGA-MP-A4TD-01	0	52	22	15	4	8	0	0
TCGA-MP-A4TE-01	3	93	24	43	1	2	6	1
TCGA-MP-A4TF-01	20	392	50	15	24	33	1	11
TCGA-MP-A4TH-01	14	67	9	21	2	16	0	10
TCGA-MP-A4TI-01	24	75	32	13	138	11	11	9
TCGA-MP-A4TJ-01	0	52	17	12	3	27	2	2
TCGA-MP-A4TK-01	18	300	34	5	59	14	8	4
TCGA-MP-A5C7-01	6	40	6	19	3	17	2	3
TCGA-NJ-A4YF-01	24	637	41	16	28	31	0	4
TCGA-NJ-A4YG-01	3	78	26	23	39	12	17	0
TCGA-NJ-A4YI-01	17	416	18	30	28	41	7	2
TCGA-NJ-A4YP-01	84	158	37	0	350	6	51	5
TCGA-NJ-A4YQ-01	13	1120	98	17	30	96	9	8
TCGA-NJ-A55A-01	0	102	17	7	9	11	1	0
TCGA-NJ-A55O-01	9	136	0	9	8	2	1	0
TCGA-NJ-A55R-01	5	213	53	4	10	29	6	3
TCGA-NJ-A7XG-01	0	12	12	17	0	0	0	1
TCGA-O1-A52J-01	12	151	0	16	12	18	2	0
TCGA-S2-AA1A-01	2	108	16	5	2	7	4	0
TCGA-18-3406-01	0	75	77	16	79	17	6	7
TCGA-18-3407-01	3	13	16	17	1	19	8	15
TCGA-18-3408-01	6	28	23	14	0	19	0	8
TCGA-18-3409-01	2424	0	1667	0	0	0	176	0
TCGA-18-3410-01	5	79	21	14	90	37	0	1
TCGA-18-3411-01	10	153	111	40	28	48	0	8
TCGA-18-3412-01	0	44	49	13	24	14	1	2
TCGA-18-3414-01	8	133	78	24	69	36	23	11
TCGA-18-3415-01	17	64	36	13	58	30	12	5
TCGA-18-3416-01	0	205	67	35	54	19	0	8
TCGA-18-3417-01	7	174	43	30	28	43	9	18
TCGA-18-3421-01	31	149	55	20	61	52	0	17
TCGA-18-4083-01	0	261	99	21	44	44	4	0
TCGA-18-4721-01	4	93	51	26	14	19	1	17
TCGA-18-5592-01	5	209	57	23	28	28	10	4
TCGA-18-5595-01	35	25	81	11	127	0	40	0
TCGA-21-1070-01	4	498	60	15	32	60	8	10
TCGA-21-1071-01	10	86	43	21	26	24	4	3
TCGA-21-1076-01	5	248	42	6	47	38	14	7
TCGA-21-1077-01	16	125	31	22	57	28	5	11
TCGA-21-1078-01	0	1	16	11	54	8	7	0
TCGA-21-1081-01	4	80	47	60	18	36	0	16
TCGA-21-1082-01	9	246	11	35	145	29	14	4
TCGA-21-1083-01	16	596	76	26	128	58	8	8
TCGA-21-5782-01	0	214	58	17	137	45	4	10
TCGA-21-5783-01	25	191	95	63	89	38	21	7
TCGA-21-5784-01	4	139	49	1	24	30	9	4
TCGA-21-5786-01	0	327	62	22	14	33	22	4
TCGA-21-5787-01	19	360	15	25	46	18	5	20
TCGA-21-A5DI-01	9	42	35	13	32	37	1	3
TCGA-22-0940-01	9	96	77	14	22	33	6	10
TCGA-22-0944-01	12	68	25	12	19	16	7	5
TCGA-22-1000-01	1	29	50	3	21	8	10	0
TCGA-22-1002-01	7	191	15	14	11	53	6	0
TCGA-22-1005-01	4	202	59	7	30	39	3	2
TCGA-22-1011-01	0	12	3	15	86	9	1	7
TCGA-22-1012-01	14	174	29	34	43	38	2	14
TCGA-22-1016-01	14	291	55	15	36	28	0	10
TCGA-22-4591-01	13	90	80	39	5	29	6	7
TCGA-22-4593-01	16	84	40	37	28	24	2	0
TCGA-22-4594-01	4	304	37	35	18	35	6	0
TCGA-22-4595-01	35	209	0	26	75	41	12	4
TCGA-22-4596-01	23	84	0	26	8	30	0	3
TCGA-22-4599-01	17	240	70	18	11	67	11	15
TCGA-22-4601-01	0	86	69	8	31	23	10	7
TCGA-22-4604-01	0	100	106	38	20	25	10	7
TCGA-22-4605-01	0	43	34	8	8	15	0	5
TCGA-22-4607-01	6	8	22	3	30	15	0	0
TCGA-22-4609-01	0	123	56	3	11	48	4	6
TCGA-22-4613-01	16	481	123	17	31	97	5	12
TCGA-22-5471-01	10	123	82	7	20	28	23	5
TCGA-22-5472-01	0	497	0	0	8	0	1	0
TCGA-22-5473-01	51	402	99	46	286	61	64	0
TCGA-22-5474-01	3	20	8	11	45	15	7	0
TCGA-22-5477-01	3	29	25	19	114	15	16	1
TCGA-22-5478-01	0	109	41	27	6	37	0	4
TCGA-22-5479-01	32	157	132	49	179	64	15	15
TCGA-22-5480-01	9	102	15	14	18	35	6	3
TCGA-22-5481-01	0	178	88	23	27	46	2	6
TCGA-22-5482-01	15	102	22	11	15	32	1	12
TCGA-22-5483-01	7	147	60	17	25	31	4	9
TCGA-22-5485-01	10	143	26	19	7	43	1	6
TCGA-22-5489-01	16	169	8	24	39	40	1	10
TCGA-22-5491-01	18	106	48	23	162	25	37	0
TCGA-22-5492-01	1	143	50	14	15	52	4	11
TCGA-22-A5C4-01	18	239	46	57	29	32	8	8
TCGA-33-4532-01	31	216	48	36	72	63	24	7
TCGA-33-4533-01	38	185	36	11	42	46	6	10
TCGA-33-4538-01	5	62	77	22	20	21	9	10
TCGA-33-4547-01	8	21	20	20	148	1	31	0
TCGA-33-4566-01	37	1392	33	33	91	43	8	1
TCGA-33-4582-01	12	83	71	33	32	10	0	9
TCGA-33-4583-01	14	497	72	34	51	69	6	0
TCGA-33-4586-01	3	273	58	26	24	62	4	8
TCGA-33-4587-01	31	131	21	22	52	16	12	2
TCGA-33-4589-01	25	2	27	31	47	0	6	0
TCGA-33-6737-01	31	232	12	15	227	17	28	1
