Samples	SBS96A	SBS96B	SBS96C
TCGA-77-8143-01	11	123	49
TCGA-77-8144-01	47	367	68
TCGA-77-8145-01	18	89	43
TCGA-77-8146-01	29	141	34
TCGA-77-8148-01	44	174	111
TCGA-77-8150-01	5	95	49
TCGA-77-8153-01	12	150	60
TCGA-77-8154-01	35	166	55
TCGA-77-8156-01	27	179	65
TCGA-77-A5FZ-01	0	1	0
TCGA-77-A5G1-01	17	157	27
TCGA-77-A5G3-01	91	588	97
TCGA-77-A5G6-01	24	493	97
TCGA-77-A5G7-01	13	81	34
TCGA-77-A5G8-01	36	177	65
TCGA-77-A5GA-01	24	107	63
TCGA-77-A5GB-01	38	114	19
TCGA-77-A5GF-01	22	99	25
TCGA-77-A5GH-01	52	241	50
TCGA-79-5596-01	19	181	51
TCGA-85-6175-01	11	13	30
TCGA-85-6560-01	29	353	136
TCGA-85-6561-01	41	234	30
TCGA-85-6798-01	27	234	80
TCGA-85-7696-01	54	142	67
TCGA-85-7697-01	52	237	53
TCGA-85-7698-01	27	106	34
TCGA-85-7699-01	14	157	72
TCGA-85-7710-01	37	170	37
TCGA-85-7843-01	25	219	49
TCGA-85-7844-01	16	135	65
TCGA-85-7950-01	32	254	42
TCGA-85-8048-01	20	88	44
TCGA-85-8049-01	32	177	58
TCGA-85-8052-01	21	83	52
TCGA-85-8070-01	18	206	53
TCGA-85-8071-01	41	367	74
TCGA-85-8072-01	20	132	75
TCGA-85-8276-01	34	256	61
TCGA-85-8277-01	55	192	54
TCGA-85-8287-01	28	228	61
TCGA-85-8288-01	27	178	100
TCGA-85-8350-01	47	304	49
TCGA-85-8351-01	10	116	61
TCGA-85-8352-01	34	257	36
TCGA-85-8353-01	20	155	47
TCGA-85-8354-01	39	182	50
TCGA-85-8355-01	35	196	51
TCGA-85-8479-01	27	60	61
TCGA-85-8481-01	18	303	67
TCGA-85-8580-01	27	241	74
TCGA-85-8582-01	13	329	52
TCGA-85-8584-01	24	274	32
TCGA-85-8664-01	22	200	59
TCGA-85-8666-01	37	224	35
TCGA-85-A4CL-01	296	738	0
TCGA-85-A4CN-01	15	164	60
TCGA-85-A4JB-01	46	476	64
TCGA-85-A4JC-01	51	251	23
TCGA-85-A4PA-01	0	1	12
TCGA-85-A4QQ-01	78	305	13
TCGA-85-A4QR-01	35	160	84
TCGA-85-A50M-01	13	64	27
TCGA-85-A50Z-01	25	502	44
TCGA-85-A510-01	12	140	33
TCGA-85-A511-01	23	212	29
TCGA-85-A512-01	27	152	21
TCGA-85-A513-01	8	8	12
TCGA-85-A53L-01	6	190	48
TCGA-85-A5B5-01	23	375	68
TCGA-90-7766-01	15	90	30
TCGA-90-7767-01	20	87	31
TCGA-90-7769-01	56	480	93
TCGA-90-7964-01	94	456	45
TCGA-90-A4ED-01	2740	0	0
TCGA-90-A4EE-01	97	319	37
TCGA-90-A59Q-01	7	295	52
TCGA-92-7340-01	57	420	80
TCGA-92-7341-01	25	98	92
TCGA-92-8063-01	25	359	56
TCGA-92-8064-01	35	171	67
TCGA-92-8065-01	100	256	0
TCGA-94-7033-01	20	101	35
TCGA-94-7557-01	42	75	22
TCGA-94-7943-01	77	160	16
TCGA-94-8035-01	33	174	44
TCGA-94-8490-01	39	456	639
TCGA-94-8491-01	52	551	76
TCGA-94-A4VJ-01	25	407	80
TCGA-94-A5I4-01	27	216	70
TCGA-94-A5I6-01	21	145	48
TCGA-96-7544-01	33	388	77
TCGA-96-7545-01	23	85	41
TCGA-96-8169-01	16	137	61
TCGA-96-8170-01	38	265	28
TCGA-96-A4JK-01	79	464	91
TCGA-96-A4JL-01	15	2	55
TCGA-98-7454-01	32	203	26
TCGA-98-8020-01	16	71	31
TCGA-98-8021-01	329	961	0
TCGA-98-8022-01	25	210	72
TCGA-98-8023-01	31	177	43
TCGA-98-A538-01	74	697	71
TCGA-98-A539-01	35	170	23
TCGA-98-A53A-01	27	304	60
TCGA-98-A53B-01	24	124	42
TCGA-98-A53C-01	0	2	2
TCGA-98-A53H-01	1	34	2
TCGA-98-A53I-01	51	354	84
TCGA-98-A53J-01	35	82	27
TCGA-J1-A4AH-01	46	152	36
TCGA-L3-A4E7-01	3	87	36
TCGA-L3-A524-01	14	343	77
TCGA-LA-A446-01	55	309	55
TCGA-LA-A7SW-01	8	71	44
TCGA-MF-A522-01	206	525	25
TCGA-NC-A5HD-01	33	468	65
TCGA-NC-A5HE-01	24	190	39
TCGA-NC-A5HF-01	8	246	61
TCGA-NC-A5HG-01	213	495	78
TCGA-NC-A5HH-01	44	308	84
TCGA-NC-A5HI-01	40	440	64
TCGA-NC-A5HJ-01	17	425	63
TCGA-NC-A5HK-01	14	277	51
TCGA-NC-A5HL-01	37	168	65
TCGA-NC-A5HM-01	36	266	52
TCGA-NC-A5HN-01	110	507	123
TCGA-NC-A5HO-01	21	235	52
TCGA-NC-A5HP-01	42	416	52
TCGA-NC-A5HQ-01	37	309	82
TCGA-NC-A5HR-01	27	323	59
TCGA-NC-A5HT-01	47	295	72
TCGA-NK-A5CR-01	52	274	56
TCGA-NK-A5CT-01	38	314	55
TCGA-NK-A5CX-01	3	176	36
TCGA-NK-A5D1-01	29	86	45
TCGA-NK-A7XE-01	37	90	5
TCGA-O2-A52N-01	44	519	72
TCGA-O2-A52Q-01	93	1057	75
TCGA-O2-A52S-01	72	347	52
TCGA-O2-A52V-01	35	244	53
TCGA-O2-A52W-01	19	72	39
TCGA-O2-A5IB-01	23	261	30
TCGA-XC-AA0X-01	32	159	40
TCGA-3M-AB46-01	21	109	68
TCGA-3M-AB47-01	17	18	106
TCGA-B7-5816-01	42	135	1230
TCGA-B7-5818-01	138	125	231
TCGA-B7-A5TI-01	12	25	656
TCGA-B7-A5TJ-01	25	2	285
TCGA-B7-A5TK-01	3	19	48
TCGA-B7-A5TN-01	10	23	67
TCGA-BR-4183-01	11	0	59
TCGA-BR-4184-01	0	0	4137
TCGA-BR-4187-01	5	1	32
TCGA-BR-4188-01	3	0	100
TCGA-BR-4191-01	51	136	67
TCGA-BR-4201-01	54	0	1443
TCGA-BR-4253-01	19	20	65
TCGA-BR-4255-01	13	3	58
TCGA-BR-4256-01	37	100	1000
TCGA-BR-4257-01	53	74	1106
TCGA-BR-4267-01	8	57	42
TCGA-BR-4279-01	11	4	46
TCGA-BR-4280-01	4	91	677
TCGA-BR-4292-01	19	0	1477
TCGA-BR-4294-01	6	15	18
TCGA-BR-4357-01	51	160	108
TCGA-BR-4361-01	161	258	2522
TCGA-BR-4362-01	7	0	1702
TCGA-BR-4363-01	9	0	577
TCGA-BR-4366-01	19	52	108
TCGA-BR-4368-01	47	19	1368
TCGA-BR-4369-01	39	45	149
TCGA-BR-4370-01	51	0	1171
TCGA-BR-4371-01	24	9	170
TCGA-BR-6452-01	357	818	4952
TCGA-BR-6453-01	16	17	193
TCGA-BR-6454-01	15	65	99
TCGA-BR-6455-01	11	9	95
TCGA-BR-6456-01	3	24	20
TCGA-BR-6457-01	11	22	108
TCGA-BR-6458-01	14	53	308
TCGA-BR-6563-01	6	0	80
TCGA-BR-6564-01	9	12	20
TCGA-BR-6565-01	24	58	94
TCGA-BR-6566-01	24	81	943
TCGA-BR-6705-01	9	21	86
TCGA-BR-6706-01	28	14	201
TCGA-BR-6707-01	9	10	71
TCGA-BR-6709-01	10	18	25
TCGA-BR-6801-01	15	1	45
TCGA-BR-6802-01	0	0	524
TCGA-BR-6803-01	2	6	11
TCGA-BR-6852-01	22	50	1100
TCGA-BR-7196-01	10	30	46
TCGA-BR-7197-01	32	12	180
TCGA-BR-7703-01	20	52	705
TCGA-BR-7704-01	61	232	156
TCGA-BR-7707-01	32	25	1471
TCGA-BR-7715-01	19	19	129
TCGA-BR-7716-01	32	126	37
TCGA-BR-7717-01	14	22	142
TCGA-BR-7722-01	8	4	46
TCGA-BR-7723-01	27	44	137
TCGA-BR-7851-01	45	0	1526
TCGA-BR-7901-01	35	77	117
TCGA-BR-7957-01	12	6	43
TCGA-BR-7958-01	35	69	104
TCGA-BR-7959-01	18	20	87
TCGA-BR-8058-01	8	28	24
TCGA-BR-8059-01	27	195	614
TCGA-BR-8060-01	50	93	138
TCGA-BR-8077-01	17	28	96
TCGA-BR-8078-01	20	26	1558
TCGA-BR-8080-01	0	52	171
TCGA-BR-8081-01	24	9	989
TCGA-BR-8284-01	23	11	367
TCGA-BR-8285-01	23	3	94
TCGA-BR-8286-01	29	26	113
TCGA-BR-8289-01	26	70	143
TCGA-BR-8291-01	0	14	18
TCGA-BR-8295-01	1	22	34
TCGA-BR-8296-01	6	17	67
TCGA-BR-8297-01	18	59	214
TCGA-BR-8360-01	19	19	962
TCGA-BR-8361-01	69	0	1671
TCGA-BR-8363-01	58	87	1185
TCGA-BR-8364-01	6	4	15
TCGA-BR-8365-01	6	5	18
TCGA-BR-8366-01	37	27	146
TCGA-BR-8367-01	4	7	64
TCGA-BR-8368-01	11	0	1062
TCGA-BR-8369-01	22	45	189
TCGA-BR-8370-01	7	38	97
TCGA-BR-8371-01	6	0	19
TCGA-BR-8372-01	26	148	1270
TCGA-BR-8373-01	11	19	83
TCGA-BR-8380-01	9	0	82
TCGA-BR-8381-01	21	29	113
TCGA-BR-8382-01	9	27	989
TCGA-BR-8384-01	10	6	46
TCGA-BR-8483-01	8	27	119
TCGA-BR-8484-01	16	16	68
TCGA-BR-8485-01	33	87	268
TCGA-BR-8486-01	9	14	45
TCGA-BR-8487-01	68	202	2923
TCGA-BR-8588-01	8	16	127
TCGA-BR-8589-01	62	310	1017
TCGA-BR-8590-01	7	36	112
TCGA-BR-8591-01	53	123	1451
TCGA-BR-8592-01	4	0	39
TCGA-BR-8676-01	14	19	66
TCGA-BR-8677-01	21	13	50
TCGA-BR-8678-01	20	39	77
TCGA-BR-8679-01	13	29	158
TCGA-BR-8680-01	1990	712	5110
TCGA-BR-8682-01	8	0	76
TCGA-BR-8683-01	18	43	126
TCGA-BR-8686-01	17	35	86
TCGA-BR-8687-01	32	55	146
TCGA-BR-8690-01	10	64	119
TCGA-BR-A44T-01	5	0	18
TCGA-BR-A44U-01	8	2	101
TCGA-BR-A452-01	30	46	55
TCGA-BR-A453-01	7	16	63
TCGA-BR-A4CQ-01	30	51	143
TCGA-BR-A4CR-01	10	21	54
TCGA-BR-A4CS-01	26	49	119
TCGA-BR-A4IU-01	5	0	23
TCGA-BR-A4IV-01	6	14	20
TCGA-BR-A4IY-01	7	68	112
TCGA-BR-A4IZ-01	1	0	19
TCGA-BR-A4J1-01	6	24	57
TCGA-BR-A4J2-01	6	0	64
TCGA-BR-A4J4-01	11	10	80
TCGA-BR-A4J5-01	2	11	102
TCGA-BR-A4J6-01	7	21	11
TCGA-BR-A4J7-01	5	0	63
TCGA-BR-A4J8-01	13	8	94
TCGA-BR-A4J9-01	5	5	38
TCGA-BR-A4PD-01	31	59	103
TCGA-BR-A4PE-01	26	43	186
TCGA-BR-A4PF-01	10	30	79
TCGA-BR-A4QI-01	26	31	93
TCGA-BR-A4QL-01	56	0	1896
TCGA-BR-A4QM-01	17	14	92
TCGA-CD-5798-01	14	21	85
TCGA-CD-5799-01	4	7	46
TCGA-CD-5800-01	43	36	124
TCGA-CD-5801-01	106	127	312
TCGA-CD-5802-01	13	20	31
TCGA-CD-5803-01	3	15	27
TCGA-CD-5804-01	7	14	68
TCGA-CD-5813-01	16	70	137
TCGA-CD-8524-01	15	19	156
TCGA-CD-8525-01	15	40	44
TCGA-CD-8526-01	3	9	45
TCGA-CD-8527-01	16	37	255
TCGA-CD-8528-01	9	6	120
TCGA-CD-8529-01	78	305	122
TCGA-CD-8530-01	6	34	75
TCGA-CD-8531-01	25	82	218
TCGA-CD-8532-01	8	6	36
TCGA-CD-8533-01	17	3	135
TCGA-CD-8534-01	8	10	54
TCGA-CD-8535-01	84	67	183
TCGA-CD-8536-01	12	2	949
TCGA-CD-A486-01	20	9	83
TCGA-CD-A487-01	36	63	116
TCGA-CD-A489-01	19	22	55
TCGA-CD-A48A-01	48	46	197
TCGA-CD-A48C-01	26	70	176
TCGA-CD-A4MG-01	35	208	2355
TCGA-CD-A4MH-01	6	19	74
TCGA-CD-A4MI-01	30	109	972
TCGA-CD-A4MJ-01	7	31	682
TCGA-CG-4300-01	16	22	125
TCGA-CG-4301-01	8	24	32
TCGA-CG-4304-01	11	29	43
TCGA-CG-4305-01	38	79	1194
TCGA-CG-4306-01	38	0	1154
TCGA-CG-4436-01	15	32	173
TCGA-CG-4437-01	64	315	270
TCGA-CG-4438-01	10	73	88
TCGA-CG-4440-01	26	47	80
TCGA-CG-4441-01	17	13	105
TCGA-CG-4442-01	45	115	1420
TCGA-CG-4443-01	15	65	37
TCGA-CG-4444-01	30	51	149
TCGA-CG-4449-01	22	27	62
TCGA-CG-4455-01	16	19	19
TCGA-CG-4460-01	60	0	2141
TCGA-CG-4462-01	7	6	84
TCGA-CG-4465-01	24	78	585
TCGA-CG-4466-01	29	61	158
TCGA-CG-4469-01	32	63	290
TCGA-CG-4474-01	7	7	93
TCGA-CG-4475-01	10	20	43
TCGA-CG-4476-01	15	62	69
TCGA-CG-4477-01	14	20	37
TCGA-CG-5716-01	1	4	19
TCGA-CG-5717-01	18	106	40
TCGA-CG-5718-01	26	24	57
TCGA-CG-5719-01	15	13	62
TCGA-CG-5720-01	12	29	62
TCGA-CG-5721-01	197	306	4461
TCGA-CG-5722-01	14	21	69
TCGA-CG-5723-01	54	0	1819
TCGA-CG-5724-01	16	15	112
TCGA-CG-5725-01	8	13	29
TCGA-CG-5726-01	61	0	1367
TCGA-CG-5727-01	32	42	129
TCGA-CG-5728-01	32	20	1483
TCGA-CG-5730-01	43	38	121
TCGA-CG-5732-01	15	20	44
TCGA-CG-5733-01	61	50	1082
TCGA-CG-5734-01	17	2	93
TCGA-D7-5577-01	35	21	88
TCGA-D7-5578-01	18	62	213
TCGA-D7-5579-01	21	64	89
TCGA-D7-6518-01	11	20	73
TCGA-D7-6519-01	12	25	30
TCGA-D7-6520-01	8	20	48
TCGA-D7-6521-01	18	10	60
TCGA-D7-6522-01	1	12	53
TCGA-D7-6524-01	10	13	101
TCGA-D7-6525-01	26	58	117
TCGA-D7-6526-01	37	88	143
TCGA-D7-6527-01	24	71	172
TCGA-D7-6528-01	68	132	222
TCGA-D7-6815-01	15	20	136
TCGA-D7-6817-01	4	22	79
TCGA-D7-6818-01	16	33	143
TCGA-D7-6820-01	22	44	55
TCGA-D7-6822-01	38	77	192
TCGA-D7-8570-01	13	47	94
TCGA-D7-8572-01	38	70	114
TCGA-D7-8573-01	11	11	83
TCGA-D7-8574-01	0	7	42
TCGA-D7-8575-01	7	12	38
TCGA-D7-8576-01	8	4	59
TCGA-D7-8578-01	3	0	64
TCGA-D7-8579-01	9	0	134
TCGA-D7-A4YT-01	45	205	114
TCGA-D7-A4YU-01	33	55	197
TCGA-D7-A4YV-01	17	0	983
TCGA-D7-A4YX-01	9	6	85
TCGA-D7-A4YY-01	33	28	489
TCGA-D7-A4Z0-01	5	36	325
TCGA-D7-A6ET-01	6	7	21
TCGA-D7-A6EV-01	18	28	158
TCGA-D7-A6EX-01	24	42	87
TCGA-D7-A6EY-01	0	96	1465
TCGA-D7-A6EZ-01	30	173	111
TCGA-D7-A6F0-01	21	39	97
TCGA-D7-A6F2-01	5	16	69
TCGA-D7-A747-01	22	27	77
TCGA-D7-A748-01	2	2	47
TCGA-D7-A74A-01	23	96	76
TCGA-D7-A74B-01	12	2	28
TCGA-EQ-5647-01	23	33	54
TCGA-EQ-8122-01	41	45	142
TCGA-EQ-A4SO-01	13	132	60
TCGA-F1-6177-01	22	0	1373
TCGA-F1-6874-01	41	76	874
TCGA-F1-6875-01	13	17	85
TCGA-F1-A448-01	9	0	659
TCGA-F1-A72C-01	6	4	51
TCGA-FP-7735-01	17	24	30
TCGA-FP-7829-01	36	66	204
TCGA-FP-7916-01	5	21	99
TCGA-FP-7998-01	9	21	51
TCGA-FP-8099-01	27	9	137
TCGA-FP-8209-01	0	0	1
TCGA-FP-8210-01	0	3	2
TCGA-FP-8211-01	7	78	31
TCGA-FP-8631-01	19	55	46
TCGA-FP-A4BE-01	5	0	1636
TCGA-FP-A4BF-01	15	5	102
TCGA-FP-A8CX-01	14	32	68
TCGA-FP-A9TM-01	19	39	150
TCGA-HF-7131-01	21	66	28
TCGA-HF-7132-01	25	0	1355
TCGA-HF-7133-01	15	12	62
TCGA-HF-7134-01	45	70	240
TCGA-HF-7136-01	2	28	66
TCGA-HF-A5NB-01	14	0	1542
TCGA-HJ-7597-01	14	0	862
TCGA-HU-8238-01	28	44	130
TCGA-HU-8243-01	20	18	123
TCGA-HU-8244-01	17	0	148
TCGA-HU-8245-01	6	11	60
TCGA-HU-8249-01	11	27	137
TCGA-HU-8602-01	37	0	1724
TCGA-HU-8604-01	29	30	199
TCGA-HU-8608-01	13	20	72
TCGA-HU-8610-01	10	6	53
TCGA-HU-A4G2-01	11	9	43
TCGA-HU-A4G3-01	23	0	103
TCGA-HU-A4G6-01	11	12	73
TCGA-HU-A4G8-01	35	0	1586
TCGA-HU-A4G9-01	25	0	826
TCGA-HU-A4GC-01	17	0	153
TCGA-HU-A4GD-01	10	34	63
TCGA-HU-A4GF-01	16	25	128
TCGA-HU-A4GH-01	59	194	706
TCGA-HU-A4GJ-01	1	0	5
TCGA-HU-A4GN-01	41	33	1225
TCGA-HU-A4GP-01	18	64	181
TCGA-HU-A4GQ-01	34	0	1996
TCGA-HU-A4GT-01	12	62	1412
TCGA-HU-A4GU-01	0	15	1711
TCGA-HU-A4GX-01	30	0	1299
TCGA-HU-A4GY-01	5	5	69
TCGA-HU-A4H0-01	23	34	159
TCGA-HU-A4H2-01	24	31	173
TCGA-HU-A4H3-01	21	72	890
TCGA-HU-A4H4-01	12	132	623
TCGA-HU-A4H5-01	30	169	129
TCGA-HU-A4H6-01	15	4	129
TCGA-HU-A4H8-01	5	0	1283
TCGA-HU-A4HB-01	0	3	10
TCGA-HU-A4HD-01	35	73	118
TCGA-IN-7806-01	9	20	60
TCGA-IN-7808-01	16	13	102
TCGA-IN-8462-01	7	46	90
TCGA-IN-8663-01	28	46	154
TCGA-IN-A6RI-01	17	13	100
TCGA-IN-A6RJ-01	12	42	113
TCGA-IN-A6RL-01	30	321	213
TCGA-IN-A6RN-01	20	77	58
TCGA-IN-A6RO-01	44	167	151
TCGA-IN-A6RP-01	30	38	134
TCGA-IN-A6RR-01	31	41	125
TCGA-IN-A6RS-01	18	12	102
TCGA-IN-A7NR-01	9	8	96
TCGA-IN-A7NT-01	9	39	88
TCGA-IN-A7NU-01	12	15	90
TCGA-IN-AB1V-01	15	10	50
TCGA-IN-AB1X-01	27	31	83
TCGA-IP-7968-01	8	12	113
TCGA-KB-A6F5-01	13	9	61
TCGA-KB-A6F7-01	2	60	62
TCGA-KB-A93G-01	23	40	64
TCGA-KB-A93H-01	39	37	208
TCGA-KB-A93J-01	3	10	42
TCGA-MX-A5UG-01	8	2	46
TCGA-MX-A5UJ-01	38	0	1496
TCGA-MX-A663-01	17	37	52
TCGA-MX-A666-01	24	54	63
TCGA-R5-A7O7-01	20	35	96
TCGA-R5-A7ZE-01	39	29	133
TCGA-R5-A7ZF-01	10	0	75
TCGA-R5-A7ZI-01	18	29	885
TCGA-R5-A7ZR-01	13	14	63
TCGA-R5-A804-01	6	26	61
TCGA-R5-A805-01	12	27	119
TCGA-RD-A7BS-01	9	17	45
TCGA-RD-A7BT-01	38	90	155
TCGA-RD-A7BW-01	9	24	57
TCGA-RD-A7C1-01	29	35	273
TCGA-RD-A8MV-01	14	8	63
TCGA-RD-A8MW-01	12	33	48
TCGA-RD-A8N0-01	0	0	2
TCGA-RD-A8N1-01	16	79	35
TCGA-RD-A8N2-01	0	0	2
TCGA-RD-A8N4-01	1	3	5
TCGA-RD-A8N5-01	7	0	36
TCGA-RD-A8N6-01	22	37	134
TCGA-RD-A8N9-01	15	21	121
TCGA-RD-A8NB-01	23	18	692
TCGA-SW-A7EA-01	33	52	602
TCGA-SW-A7EB-01	15	90	73
TCGA-VQ-A8DL-01	0	24	44
TCGA-VQ-A8DT-01	39	29	163
TCGA-VQ-A8DU-01	17	18	139
TCGA-VQ-A8DV-01	12	10	55
TCGA-VQ-A8DZ-01	13	44	50
TCGA-VQ-A8E0-01	12	49	62
TCGA-VQ-A8E2-01	11	23	113
TCGA-VQ-A8E3-01	2	64	733
TCGA-VQ-A8E7-01	0	19	121
TCGA-VQ-A8P2-01	932	570	7433
TCGA-VQ-A8P3-01	12	46	303
TCGA-VQ-A8P5-01	24	42	196
TCGA-VQ-A8P8-01	6	11	113
TCGA-VQ-A8PB-01	35	0	854
TCGA-VQ-A8PC-01	24	30	106
TCGA-VQ-A8PD-01	6	1	97
TCGA-VQ-A8PE-01	18	46	89
TCGA-VQ-A8PF-01	18	11	106
TCGA-VQ-A8PH-01	16	139	86
TCGA-VQ-A8PJ-01	27	54	105
TCGA-VQ-A8PK-01	23	42	51
TCGA-VQ-A8PM-01	5	5	56
TCGA-VQ-A8PO-01	15	127	760
TCGA-VQ-A8PP-01	30	53	1485
TCGA-VQ-A8PQ-01	1	2	14
TCGA-VQ-A8PS-01	17	7	35
TCGA-VQ-A8PT-01	49	84	1300
TCGA-VQ-A8PU-01	8	86	62
TCGA-VQ-A8PX-01	0	58	632
TCGA-VQ-A8PY-01	14	27	73
TCGA-VQ-A8PZ-01	8	0	99
TCGA-VQ-A91A-01	2	43	112
TCGA-VQ-A91D-01	32	0	2589
TCGA-VQ-A91E-01	22	71	767
TCGA-VQ-A91K-01	77	74	1318
TCGA-VQ-A91N-01	16	34	105
TCGA-VQ-A91Q-01	11	64	62
TCGA-VQ-A91S-01	41	173	98
TCGA-VQ-A91U-01	14	31	144
TCGA-VQ-A91V-01	35	49	214
TCGA-VQ-A91W-01	10	7	32
TCGA-VQ-A91X-01	21	47	187
TCGA-VQ-A91Y-01	5	5	46
TCGA-VQ-A91Z-01	26	42	103
TCGA-VQ-A922-01	40	59	108
TCGA-VQ-A923-01	13	22	92
TCGA-VQ-A924-01	33	170	1120
TCGA-VQ-A925-01	35	67	53
TCGA-VQ-A927-01	2	18	47
TCGA-VQ-A928-01	11	32	33
TCGA-VQ-A92D-01	23	47	93
TCGA-VQ-A94O-01	17	6	56
TCGA-VQ-A94P-01	4	23	73
TCGA-VQ-A94R-01	83	93	196
TCGA-VQ-A94T-01	15	15	70
TCGA-VQ-A94U-01	34	16	143
TCGA-VQ-AA64-01	27	214	68
TCGA-VQ-AA68-01	23	42	143
TCGA-VQ-AA69-01	5	12	64
TCGA-VQ-AA6A-01	13	11	98
TCGA-VQ-AA6B-01	7	15	78
TCGA-VQ-AA6D-01	3	50	857
TCGA-VQ-AA6F-01	10	13	39
TCGA-VQ-AA6G-01	12	17	137
TCGA-VQ-AA6I-01	14	20	92
TCGA-VQ-AA6J-01	7	38	131
TCGA-VQ-AA6K-01	9	25	58
TCGA-ZA-A8F6-01	5	21	32
TCGA-ZQ-A9CR-01	9	42	93
